lr,bs,model_dim,ks,depth,num_layers,num_heads,num_heads_s,alpha,dropout,val_bat,train_loss,val_loss,val_soh_rmse,val_rul_rmse,epochs,time_per_epoch
0.0001,4,16,3,3,2,1,1,0.1,0,B0005,0.0035012847733813077,0.0023216287553233478,0.014740933309760014,0.04795726444708418,51,3.2021919217440162
0.0001,4,16,3,3,2,1,1,0.1,0,B0006,0.0035040638237639307,0.0028895463762334352,0.02945840895079002,0.05294116161695567,28,3.3115742267706456
0.0001,4,16,3,3,2,1,1,0.1,0,B0007,0.002996019274077197,0.0005667332218009554,0.012355265649827113,0.02348335511402437,122,2.937540284422941
0.0001,4,16,3,3,2,1,1,0.1,0,B0018,0.003932442303532421,0.004372880894585424,0.03599489360131999,0.06514075249539383,9,3.279316651619087
0.0001,8,16,3,3,2,1,1,0.1,0,B0005,0.00322757814528148,0.002719451930066238,0.012674031053652376,0.05199412275978577,67,1.4732984090462709
0.0001,8,16,3,3,2,1,1,0.1,0,B0006,0.002913424984801041,0.004999227199732559,0.04399624443232493,0.06932286976037125,29,1.5507289548463459
0.0001,8,16,3,3,2,1,1,0.1,0,B0007,0.0046591661957791075,0.0011357859544468259,0.016372077800236473,0.033301373030133634,65,1.3674564195715864
0.0001,8,16,3,3,2,1,1,0.1,0,B0018,0.003170682549373143,0.0035725255094637923,0.03659647359633255,0.05863953688009625,20,1.5594335317611694
0.0001,16,16,3,3,2,1,1,0.1,0,B0005,0.0028388144204481726,0.0028347785534736302,0.022078231605937068,0.05278289230716943,75,0.7699270801544189
0.0001,16,16,3,3,2,1,1,0.1,0,B0006,0.003876372605604543,0.004862138943281025,0.06009597619634897,0.06708939087463626,27,0.793357143154392
0.0001,16,16,3,3,2,1,1,0.1,0,B0007,0.0036857081253805924,0.001049411502208386,0.017591259522906574,0.03191341832117918,116,0.6953421989119196
0.0001,16,16,3,3,2,1,1,0.1,0,B0018,0.003967988282016924,0.004150332155404612,0.03321866444352476,0.06356086985734172,30,0.8176191121339798
0.0001,32,16,3,3,2,1,1,0.1,0,B0005,0.002717143162788654,0.0024667596953804605,0.021891511153769024,0.049181662290946296,135,0.402614959510597
0.0001,32,16,3,3,2,1,1,0.1,0,B0006,0.004311547466469082,0.005775550380349159,0.07072235839448826,0.07263184715719698,38,0.3892611807042902
0.0001,32,16,3,3,2,1,1,0.1,0,B0007,0.004881785380550557,0.0011857518227770924,0.030107958237012043,0.03309233906732105,126,0.34805494817820465
0.0001,32,16,3,3,2,1,1,0.1,0,B0018,0.003993124021993329,0.003993364206204812,0.037631234278904885,0.06206249551142394,33,0.4324448912976736
0.0001,64,16,3,3,2,1,1,0.1,0,B0005,0.0039180314633995295,0.0025269875914091244,0.027936543130949367,0.04948679099689086,174,0.22223710588046483
0.0001,64,16,3,3,2,1,1,0.1,0,B0006,0.00508703423353533,0.006357996724545956,0.11121883905081092,0.07156139931238341,39,0.22686331459645476
0.0001,64,16,3,3,2,1,1,0.1,0,B0007,0.003694503102451563,0.0008999421261250973,0.019047183019815835,0.02938813724024339,318,0.20053972174292026
0.0001,64,16,3,3,2,1,1,0.1,0,B0018,0.011862389432887236,0.005938720656558871,0.1625788064861725,0.057406740744617255,32,0.2296791919847814
0.0002,4,16,3,3,2,1,1,0.1,0,B0005,0.0042600513525696175,0.0028984205169503446,0.013682246906821065,0.0536628369728442,24,2.9470895979855514
0.0002,4,16,3,3,2,1,1,0.1,0,B0006,0.0042837661607082675,0.002526687245942109,0.02955841349053285,0.04938944501830717,19,3.037151737489562
0.0002,4,16,3,3,2,1,1,0.1,0,B0007,0.004011571537881132,0.000782804027997037,0.015372478172912443,0.02755308906528071,73,2.7422299501372547
0.0002,4,16,3,3,2,1,1,0.1,0,B0018,0.0016550440373935141,0.004173142020937078,0.02646810518489928,0.0640553352143357,36,3.1599345623060713
0.0002,8,16,3,3,2,1,1,0.1,0,B0005,0.00402308290074693,0.0025695082159862587,0.01705925229424834,0.0504024442066089,23,1.479333707731064
0.0002,8,16,3,3,2,1,1,0.1,0,B0006,0.004458228930246172,0.00382250131466814,0.046485375635074405,0.06005341183946196,12,1.5278484475228093
0.0002,8,16,3,3,2,1,1,0.1,0,B0007,0.004235085749921079,0.001225966823671785,0.018782654252763653,0.03450634731988564,29,1.3758720084081721
0.0002,8,16,3,3,2,1,1,0.1,0,B0018,0.0033343597172966434,0.003279495832182213,0.027271862627785755,0.05661378280450806,20,1.64764689377376
0.0002,16,16,3,3,2,1,1,0.1,0,B0005,0.002735664646717764,0.0027141904179838355,0.013495784949799297,0.0519227970569656,74,0.7823077151852269
0.0002,16,16,3,3,2,1,1,0.1,0,B0006,0.0038791557043706152,0.004411345095528911,0.055089242958790065,0.0640926099698327,15,0.7975261321434608
0.0002,16,16,3,3,2,1,1,0.1,0,B0007,0.0027450246658797064,0.0007599430267873686,0.018041469606895635,0.02697023453577503,130,0.7075592729780409
0.0002,16,16,3,3,2,1,1,0.1,0,B0018,0.004799156753427308,0.0031688186378839114,0.034896379792073856,0.05520002604664863,21,0.8387817799205511
0.0002,32,16,3,3,2,1,1,0.1,0,B0005,0.003938547568395734,0.0022103769624663983,0.017540847263973956,0.04668628165691304,77,0.41643597948269584
0.0002,32,16,3,3,2,1,1,0.1,0,B0006,0.004010621151378887,0.0038079303534080586,0.039391686020057846,0.060438066048422126,61,0.4100396375398378
0.0002,32,16,3,3,2,1,1,0.1,0,B0007,0.003646000288426876,0.0008949962524638977,0.021592968371838404,0.029126802499796267,102,0.3649908382641642
0.0002,32,16,3,3,2,1,1,0.1,0,B0018,0.0027220937966679535,0.003429053215465198,0.024696951894073466,0.0580349826572858,58,0.44446809865810255
0.0002,64,16,3,3,2,1,1,0.1,0,B0005,0.004001229574593405,0.002718273623031564,0.024218861926689237,0.051571486939685364,105,0.24732125343814973
0.0002,64,16,3,3,2,1,1,0.1,0,B0006,0.004477052367292345,0.004234359133988619,0.0419134098312796,0.06370781534316941,79,0.23368612925211588
0.0002,64,16,3,3,2,1,1,0.1,0,B0007,0.0036541106645017864,0.0007361859413019071,0.020941531503195818,0.02631218679476996,184,0.20029592514038086
0.0002,64,16,3,3,2,1,1,0.1,0,B0018,0.0035837198374792933,0.0029929470038041472,0.023674631587022616,0.054193155920454,99,0.22270074146705987
0.00030000000000000003,4,16,3,3,2,1,1,0.1,0,B0005,0.000812112611151306,0.0016744627127991407,0.017576341685511004,0.04054096612315128,98,2.994513166917337
0.00030000000000000003,4,16,3,3,2,1,1,0.1,0,B0006,0.0050938849589180985,0.0025412290645666267,0.03253023126507373,0.049349847843261845,19,3.1005699081697324
