lr,bs,model_dim,ks,depth,num_layers,num_heads,num_heads_s,alpha,dropout,val_bat,train_loss,val_loss,val_soh_rmse,val_rul_rmse,epochs,time_per_epoch
0.0008,128,16,7,4,2,1,1,0.1,1e-05,CS2_35,0.01716505941003561,0.007959853706415743,0.03539277668989814,0.08851321365993559,18,1.7321904161397148
0.0008,128,16,7,4,2,1,1,0.1,1e-05,CS2_36,0.027598465544482073,0.02531854109838605,0.10007839540929689,0.15593900427064075,6,1.6555838925497872
0.0008,128,16,7,4,2,1,1,0.1,1e-05,CS2_37,0.016019083027328764,0.001999970316925707,0.0304652038012376,0.043671013506059134,22,1.6266926162772708
0.0008,128,16,7,4,2,1,1,0.1,1e-05,CS2_38,0.014578587209273661,0.001693875361524988,0.032173592978566874,0.03987933460774825,16,1.698262677048192
0.0008,128,16,7,4,2,1,1,0.1,2e-05,CS2_35,0.011673701958109935,0.006812523142434657,0.04348006388179563,0.08138471397006988,25,1.7469983196258545
0.0008,128,16,7,4,2,1,1,0.1,2e-05,CS2_36,0.0326772120470802,0.024353190325200558,0.07881953817546425,0.15405173762342095,6,1.630337872675487
0.0008,128,16,7,4,2,1,1,0.1,2e-05,CS2_37,0.012434932536312513,0.002698763991550853,0.043697408073636534,0.05007811499677123,22,1.6794503529866536
0.0008,128,16,7,4,2,1,1,0.1,2e-05,CS2_38,0.014282237605324813,0.0014522499016796548,0.026306657019226843,0.03718932477803839,27,1.7775016450262688
0.0008,128,16,7,4,2,1,1,0.1,3.0000000000000004e-05,CS2_35,0.011150450290491184,0.006424876977689564,0.025385213467814624,0.07975234179226541,39,1.7504265469111753
0.0008,128,16,7,4,2,1,1,0.1,3.0000000000000004e-05,CS2_36,0.029236928652971984,0.03913970058783889,0.13643678322647515,0.19307563474593076,5,1.6697868347167968
0.0008,128,16,7,4,2,1,1,0.1,3.0000000000000004e-05,CS2_37,0.015764576382935047,0.0018309089549196262,0.027140708546841835,0.041919531876652386,22,1.6756192611323462
0.0008,128,16,7,4,2,1,1,0.1,3.0000000000000004e-05,CS2_38,0.015969894959458282,0.0009660793390745918,0.03135267402101232,0.02945811123268373,25,1.6882611401875813
0.0008,128,16,7,4,2,1,1,0.1,4e-05,CS2_35,0.012017869452635447,0.00633383896201849,0.04016998506515918,0.07856510771389207,25,1.713902219136556
0.0008,128,16,7,4,2,1,1,0.1,4e-05,CS2_36,0.01264181782801946,0.03343943599611521,0.08989196693734798,0.18064157726218572,6,1.6216648306165422
0.0008,128,16,7,4,2,1,1,0.1,4e-05,CS2_37,0.017057724629661868,0.002115263962574924,0.07264152456892622,0.039844508009015955,5,1.539863261309537
0.0008,128,16,7,4,2,1,1,0.1,4e-05,CS2_38,0.015396460092493467,0.0015234620853637655,0.07435563810987385,0.031154229002817002,5,1.6021801341663708
0.0008,128,16,7,4,2,1,1,0.1,5e-05,CS2_35,0.01236593401990831,0.004863876430317759,0.04403123654394269,0.06833740937322644,25,1.6918667030334473
0.0008,128,16,7,4,2,1,1,0.1,5e-05,CS2_36,0.05065640372534593,0.03325284435413778,0.14336374191569956,0.17662822072031295,5,1.626140815561468
0.0008,128,16,7,4,2,1,1,0.1,5e-05,CS2_37,0.014410020717020546,0.0016324038830740999,0.056905845050439746,0.03617425015688578,6,1.7148187415940421
0.0008,128,16,7,4,2,1,1,0.1,5e-05,CS2_38,0.012510585166247827,0.0009672764572314918,0.02520372042302544,0.030062496643329956,46,1.6471633886297543
0.0008,128,16,7,4,2,1,1,0.1,6e-05,CS2_35,0.015475837017099063,0.004939609300345182,0.05152025779549791,0.06836794216252294,11,1.6860578021065133
0.0008,128,16,7,4,2,1,1,0.1,6e-05,CS2_36,0.05209227073937654,0.034309484995901585,0.05755303714246453,0.1843319020422724,5,1.6214435664090243
0.0008,128,16,7,4,2,1,1,0.1,6e-05,CS2_37,0.016238954916064228,0.001875206347904168,0.027611674230749495,0.04241421796674755,22,1.7195447186628978
0.0008,128,16,7,4,2,1,1,0.1,6e-05,CS2_38,0.014444848788636071,0.00157746864958123,0.032863639452205724,0.03833362456384854,13,1.6403312948015
0.0008,128,16,7,4,2,1,1,0.1,7.000000000000001e-05,CS2_35,0.01505126797904571,0.00400613562669605,0.027956723939754454,0.06267358044516513,56,1.6584670566162973
0.0008,128,16,7,4,2,1,1,0.1,7.000000000000001e-05,CS2_36,0.029266933041314284,0.03135791257955134,0.10263832856185273,0.17408173272523392,6,1.6858226954936981
0.0008,128,16,7,4,2,1,1,0.1,7.000000000000001e-05,CS2_37,0.016059058119675944,0.0016230322847453256,0.02891934132354492,0.03923518164530079,22,1.7010718948311276
0.0008,128,16,7,4,2,1,1,0.1,7.000000000000001e-05,CS2_38,0.015479656867682934,0.002500619550119154,0.025924747448997868,0.04932960838705611,29,1.697887369349033
0.0008,128,16,7,4,2,1,1,0.1,8e-05,CS2_35,0.015323589804271858,0.004180470283608883,0.04508730318712543,0.0630649176333785,11,1.7550210483738633
0.0008,128,16,7,4,2,1,1,0.1,8e-05,CS2_36,0.0015856491207766035,0.037991315592080355,0.025211916830356052,0.19475048445780138,33,1.7023444032094566
0.0008,128,16,7,4,2,1,1,0.1,8e-05,CS2_37,0.016396520725850548,0.0021496466652024537,0.028402880905203664,0.04548597932751202,22,1.6593664520316653
0.0008,128,16,7,4,2,1,1,0.1,8e-05,CS2_38,0.015397237480751105,0.001094938925234601,0.026610172827021206,0.03200201230494258,25,1.619236062367757
0.0008,128,16,7,4,2,1,1,0.1,9e-05,CS2_35,0.014971349698801836,0.003770911390893161,0.021003233311182944,0.06104750441573224,70,1.7182218253612518
0.0008,128,16,7,4,2,1,1,0.1,9e-05,CS2_36,0.03599432098368804,0.01645041210576892,0.11084770393229405,0.12337621681457933,6,1.6197170274598258
0.0008,128,16,7,4,2,1,1,0.1,9e-05,CS2_37,0.0159246153863413,0.0018640805792529136,0.027401121017762556,0.04229655326385998,22,1.6487619313928816
0.0008,128,16,7,4,2,1,1,0.1,9e-05,CS2_38,0.01632584065997175,0.001462756173471765,0.028097782680820867,0.03719956460968765,14,1.6618826240301132
