lr,bs,model_dim,ks,depth,num_layers,num_heads,num_heads_s,alpha,dropout,val_bat,train_loss,val_loss,val_soh_rmse,val_rul_rmse,epochs,time_per_epoch
0.0008,128,16,5,2,1,1,1,0.1,0,CS2_35,0.014111454039812,0.003625832858961,0.0219105098623229,0.0598149294736929,62,0.513814885701452
0.0008,128,16,5,2,1,1,1,0.1,0,CS2_36,0.0502151368806759,0.0379296790342778,0.0528532821796828,0.1940369342543327,4,0.468359973695543
0.0008,128,16,5,2,1,1,1,0.1,0,CS2_37,0.0153985831088253,0.0023524127342777,0.0262373254727904,0.0477867447985014,23,0.4811504377077704
0.0008,128,16,5,2,1,1,1,0.1,0,CS2_38,0.0144730011400367,0.0012177861547873,0.0353150605411675,0.0330616210909672,9,0.4506387023602501
0.0008,128,16,5,2,2,1,1,0.1,0,CS2_35,0.0135751349851489,0.0042774601839482,0.0338430883528885,0.0645207308812845,8,0.8598347655658064
0.0008,128,16,5,2,2,1,1,0.1,0,CS2_36,0.0010141825478058,0.0436473242007195,0.0171523365596808,0.2088490024301368,93,0.8386102756420215
0.0008,128,16,5,2,2,1,1,0.1,0,CS2_37,0.0143578774960977,0.001990479620872,0.041344519850449,0.0426560978848908,7,0.8528100816827071
0.0008,128,16,5,2,2,1,1,0.1,0,CS2_38,0.0139912728087178,0.0013827998239624,0.0371682895145249,0.0352796207285098,10,0.8548784534136454
0.0008,128,16,5,2,3,1,1,0.1,0,CS2_35,0.0182953829566637,0.0046609359094873,0.043560473684251,0.0668669159823874,14,1.2556784339249134
0.0008,128,16,5,2,3,1,1,0.1,0,CS2_36,0.0104175347834825,0.0288927012588828,0.0541643976463119,0.1691133436673369,9,1.198613013251353
0.0008,128,16,5,2,3,1,1,0.1,0,CS2_37,0.0134815906972757,0.0037988523739234,0.0285323410727653,0.0609708376784162,18,1.1895217579953812
0.0008,128,16,5,2,3,1,1,0.1,0,CS2_38,0.0130322536320558,0.0023076135257724,0.0210368985860697,0.0475747663830353,26,1.187032887810155
0.0008,128,16,5,2,4,1,1,0.1,0,CS2_35,0.0123869117970267,0.0033066508825868,0.0234976832743217,0.0570213711850649,98,1.6224220620619283
0.0008,128,16,5,2,4,1,1,0.1,0,CS2_36,0.0071777061404039,0.032150947721675,0.0668302461191031,0.1780570691486994,5,1.5677768057042902
0.0008,128,16,5,2,4,1,1,0.1,0,CS2_37,0.0171696769206651,0.0018798039188065,0.0514780112461811,0.040184640870565,7,1.540809196338319
0.0008,128,16,5,2,4,1,1,0.1,0,CS2_38,0.0137217233090528,0.0017531646590214,0.0254576613648909,0.0410896025102837,16,1.591358148690426
0.0008,128,16,5,3,1,1,1,0.1,0,CS2_35,0.0114913913421332,0.00297219165368,0.0210461031339944,0.0541100528919949,39,0.6338442764925153
0.0008,128,16,5,3,1,1,1,0.1,0,CS2_36,0.0026456657020996,0.0397791932336986,0.0233340122220519,0.1993106759680712,30,0.6165617555379868
0.0008,128,16,5,3,1,1,1,0.1,0,CS2_37,0.0140434500894376,0.0016048997446584,0.0366442147752611,0.0383486625809444,8,0.6181489558055483
0.0008,128,16,5,3,1,1,1,0.1,0,CS2_38,0.0130758922813194,0.0011654025778019,0.0271145688310371,0.0330436467619696,20,0.6148817334856306
0.0008,128,16,5,3,2,1,1,0.1,0,CS2_35,0.0150684533640742,0.0035872962791472,0.0446528244147444,0.0582057454252164,10,1.1616888721783956
0.0008,128,16,5,3,2,1,1,0.1,0,CS2_36,0.0280747011924783,0.0359817838761955,0.1288744171892062,0.1852590687886572,3,1.1028526144207649
0.0008,128,16,5,3,2,1,1,0.1,0,CS2_37,0.0125403802708855,0.0022579640693341,0.0317273677500094,0.0464467601193598,23,1.120894634560363
0.0008,128,16,5,3,2,1,1,0.1,0,CS2_38,0.0143297280717108,0.0015157895492545,0.0292367815570836,0.0378194474420528,15,1.1183122268089882
0.0008,128,16,5,3,3,1,1,0.1,0,CS2_35,0.0130880227312445,0.0050081355613656,0.0250053995860645,0.070325021572565,49,1.680010441577796
0.0008,128,16,5,3,3,1,1,0.1,0,CS2_36,0.0576712859173615,0.0344104848336428,0.1044899915749662,0.1825340213580555,4,1.5735488997565374
0.0008,128,16,5,3,3,1,1,0.1,0,CS2_37,0.0097982726126377,0.0029069995119546,0.0337427819877822,0.0528501842056029,21,1.5999687087367958
0.0008,128,16,5,3,3,1,1,0.1,0,CS2_38,0.0100643378349819,0.0096546623972244,0.0354841573768211,0.0976153144870443,49,1.625992522095189
0.0008,128,16,5,3,4,1,1,0.1,0,CS2_35,0.0198139335960149,0.0150351944845169,0.0369043874928759,0.1220614646566117,17,2.2125948792073262
0.0008,128,16,5,3,4,1,1,0.1,0,CS2_36,0.0032339801779016,0.030530154122971,0.0243954692014867,0.1745584144328654,27,2.070439861966418
0.0008,128,16,5,3,4,1,1,0.1,0,CS2_37,0.0130453882073717,0.0023439188225893,0.0300304437175393,0.047473530852787,12,2.1274759115711337
0.0008,128,16,5,3,4,1,1,0.1,0,CS2_38,0.0108990615366825,0.0059020991126696,0.0249953442264098,0.0764174225101819,61,2.1514835035478748
0.0008,128,16,5,4,1,1,1,0.1,0,CS2_35,0.0124759579698244,0.0028775694197975,0.0269897092580004,0.0529596544566628,35,0.750815169951495
0.0008,128,16,5,4,1,1,1,0.1,0,CS2_36,0.0035066296812146,0.0362044518114998,0.0298242300459953,0.1900407946655668,25,0.7311821333567301
0.0008,128,16,5,4,1,1,1,0.1,0,CS2_37,0.0153905263037553,0.0017112723435275,0.0236419492793459,0.0406863382702827,22,0.7445632716019949
0.0008,128,16,5,4,1,1,1,0.1,0,CS2_38,0.0123535464850387,0.0018318236155513,0.0254488433831311,0.0420364043817112,24,0.7490071026054589
0.0008,128,16,5,4,2,1,1,0.1,0,CS2_35,0.0126603246200829,0.0060526099056005,0.0497997749000128,0.0761879789312035,18,1.4127768698860617
0.0008,128,16,5,4,2,1,1,0.1,0,CS2_36,0.0012425306563576,0.0374504509381949,0.0217013799067982,0.1933994727269763,74,1.3744925991181405
0.0008,128,16,5,4,2,1,1,0.1,0,CS2_37,0.0114287936261722,0.0029681556819317,0.0572799195655972,0.0513814832088819,14,1.3859670795500278
0.0008,128,16,5,4,2,1,1,0.1,0,CS2_38,0.0142903753689357,0.0023601978949348,0.0318250093189714,0.0475280422415342,13,1.3738384776645236
0.0008,128,16,5,4,3,1,1,0.1,0,CS2_35,0.0157222995534539,0.0070067566353827,0.0202506404792852,0.0834610553193575,42,2.094472887723342
0.0008,128,16,5,4,3,1,1,0.1,0,CS2_36,0.0365553600092728,0.0284800776280462,0.0792225174906181,0.1668905560994941,5,2.027660781686956
0.0008,128,16,5,4,3,1,1,0.1,0,CS2_37,0.0156047229788133,0.0022214717464521,0.026741972510702,0.0463676448975278,18,2.015542952453389
0.0008,128,16,5,4,3,1,1,0.1,0,CS2_38,0.0069394327167953,0.0046101352976014,0.0304458723060412,0.0672119053328979,33,2.032460675182113
0.0008,128,16,5,4,4,1,1,0.1,0,CS2_35,0.0130503957159817,0.0079902079887688,0.0228028043943959,0.0890966386314636,20,2.6030445269175937
0.0008,128,16,5,4,4,1,1,0.1,0,CS2_36,0.0180558119279642,0.0245556867448613,0.0592599182895763,0.1555779955804175,10,2.4701980034510296
0.0008,128,16,5,4,4,1,1,0.1,0,CS2_37,0.0103464827074536,0.0038017427529363,0.0309817216751622,0.0608749214347957,22,2.617356972561942
0.0008,128,16,5,4,4,1,1,0.1,0,CS2_38,0.0076957526949367,0.0048680884744195,0.0223681125131621,0.069412212856802,32,2.53317203754332
0.0008,128,16,7,2,1,1,1,0.1,0,CS2_35,0.0137864859774708,0.0029960259562358,0.0215136446489446,0.0543115307047327,62,0.586611847792353
0.0008,128,16,7,2,1,1,1,0.1,0,CS2_36,0.0502985856185356,0.0385269334074109,0.0525829466715707,0.1955771893814673,4,0.5610334122622455
0.0008,128,16,7,2,1,1,1,0.1,0,CS2_37,0.0154221597393708,0.0023621850438454,0.02619783880038,0.0478910459451769,23,0.5659236026136842
0.0008,128,16,7,2,1,1,1,0.1,0,CS2_38,0.0136859182135335,0.0012336962390691,0.0328747303791817,0.0335502828366996,9,0.5783204224150059
0.0008,128,16,7,2,2,1,1,0.1,0,CS2_35,0.0136196325843532,0.0042478619841858,0.0338409154986291,0.0642910662946754,8,1.06612111371139
0.0008,128,16,7,2,2,1,1,0.1,0,CS2_36,0.0006143896530071,0.0474124723114073,0.0223825451046717,0.2176289800960779,63,1.0144556919030383
0.0008,128,16,7,2,2,1,1,0.1,0,CS2_37,0.0144597589969635,0.0019720826530829,0.0418265412995148,0.0423926490158849,7,1.01860094906991
0.0008,128,16,7,2,2,1,1,0.1,0,CS2_38,0.0144730918109416,0.0017131710774265,0.0369432617793423,0.0397075638765239,10,1.0276312907536824
0.0008,128,16,7,2,3,1,1,0.1,0,CS2_35,0.0135937630198895,0.0088360853958874,0.0317503275385054,0.0934627042441727,14,1.5163908116519451
0.0008,128,16,7,2,3,1,1,0.1,0,CS2_36,0.0008926149418887,0.04635641281493,0.0215730434186737,0.2151972847557504,49,1.4814023899309563
