lr,bs,model_dim,ks,depth,num_layers,num_heads,num_heads_s,alpha,dropout,val_bat,train_loss,val_loss,val_soh_rmse,val_rul_rmse,epochs,time_per_epoch
0.0008,128,16,7,4,2,1,1,0.4,0,CS2_35,0.03871155492961407,0.0059740080032497644,0.08040202667817098,0.058208364252484386,5,1.764426699551669
0.0008,128,16,7,4,2,1,1,0.4,0,CS2_36,0.004036938026547432,0.03380027005914599,0.0353092809301489,0.18248718269986414,14,1.6620612666010857
0.0008,128,16,7,4,2,1,1,0.4,0,CS2_37,0.016849230376205275,0.003402416992078846,0.04449806136909894,0.05109193607709443,8,1.699362927469714
0.0008,128,16,7,4,2,1,1,0.4,0,CS2_38,0.013155185218368257,0.00347290935072427,0.030791027119702243,0.05562080949693992,13,1.6519153837173703
0.0008,128,16,7,4,2,1,1,0.45,0,CS2_35,0.012857892954101165,0.004764954233542085,0.024973880871828984,0.06696485361109629,25,1.6830828412373862
0.0008,128,16,7,4,2,1,1,0.45,0,CS2_36,0.0035418456963573893,0.033639753120951355,0.027277425518888787,0.1824963780107609,14,1.6352890022099018
0.0008,128,16,7,4,2,1,1,0.45,0,CS2_37,0.014319961025778736,0.0023830854527962706,0.03418899619409044,0.04309392166864229,14,1.6416992992162704
0.0008,128,16,7,4,2,1,1,0.45,0,CS2_38,0.019759586147431816,0.0029125993605703115,0.06069744666784774,0.03542200311185862,5,1.680822736566717
0.0008,128,16,7,4,2,1,1,0.5,0,CS2_35,0.014487694390118122,0.006697995821014047,0.04287785797696118,0.0760180286010801,9,1.6383632805387853
0.0008,128,16,7,4,2,1,1,0.5,0,CS2_36,0.00969491625825564,0.03718959039542824,0.051068763374318,0.18943490230778148,8,1.629285767160613
0.0008,128,16,7,4,2,1,1,0.5,0,CS2_37,0.012574390308665378,0.002540449747660508,0.032180781309423784,0.0449738631970121,14,1.721926275640726
0.0008,128,16,7,4,2,1,1,0.5,0,CS2_38,0.013625114357897214,0.0029947268679582826,0.029592061077736438,0.05056561865278554,11,1.699774257472304
0.0008,128,16,7,4,2,1,1,0.55,0,CS2_35,0.013325701653957366,0.005934105021879077,0.0294668809246749,0.07386840807452483,13,1.6748214070759122
0.0008,128,16,7,4,2,1,1,0.55,0,CS2_36,0.014481088581184546,0.03147579752840102,0.05646396162034454,0.17240156344287624,7,1.5738903597781533
0.0008,128,16,7,4,2,1,1,0.55,0,CS2_37,0.01305876619049481,0.0026892038780109337,0.033594063696856705,0.04548071307139868,14,1.7046079225838184
0.0008,128,16,7,4,2,1,1,0.55,0,CS2_38,0.013070060538926296,0.004765916014245401,0.028045514202909523,0.06582790406086322,23,1.706160254674415
0.0008,128,16,7,4,2,1,1,0.6000000000000001,0,CS2_35,0.014749364368617535,0.005973752681165933,0.027484777795783753,0.07430009995119023,9,1.6968341156587763
0.0008,128,16,7,4,2,1,1,0.6000000000000001,0,CS2_36,0.0013186236843466758,0.04029650101438165,0.02523899999070986,0.19978562629555655,33,1.5772160937987179
0.0008,128,16,7,4,2,1,1,0.6000000000000001,0,CS2_37,0.028696017805486917,0.00436569443748643,0.057041874232374876,0.04912666489232939,6,1.69242291365351
0.0008,128,16,7,4,2,1,1,0.6000000000000001,0,CS2_38,0.022037482487836053,0.005050141053895156,0.058302361919789956,0.054869315235129786,8,1.7177663342706089
0.0008,128,16,7,4,2,1,1,0.65,0,CS2_35,0.012157145390907923,0.006074413424357772,0.024936753346272388,0.0753008383783202,13,1.7231767026204912
0.0008,128,16,7,4,2,1,1,0.65,0,CS2_36,0.003349535213783383,0.036085940431803465,0.02437737151619678,0.1889435740139131,14,1.6454989723861217
0.0008,128,16,7,4,2,1,1,0.65,0,CS2_37,0.014650921536875623,0.0029065653798170388,0.02944746167131537,0.048403677011643824,15,1.67789657666133
