lr,bs,model_dim,ks,depth,num_layers,num_heads,num_heads_s,alpha,dropout,val_bat,train_loss,val_loss,val_soh_rmse,val_rul_rmse,epochs,time_per_epoch
0.0007,16,16,3,3,2,1,1,0.64,0.0,B0005,0.0025707226789866886,0.0013067195707532977,0.017166055103890476,0.03343842940550751,98,0.843568784159583
0.0007,16,16,3,3,2,1,1,0.64,0.0,B0006,0.005025801534595137,0.0032841568269456425,0.0345449715166738,0.050203681399974505,12,0.8796178102493286
0.0007,16,16,3,3,2,1,1,0.64,0.0,B0007,0.002789363045141929,0.0009843381645623594,0.01204495772036043,0.029857768612505563,73,0.7643977355181686
0.0007,16,16,3,3,2,1,1,0.64,0.0,B0018,0.0032388967659283917,0.0034553010773379356,0.019961348072487537,0.05657110254310728,24,0.8948950509767275
0.0007,16,16,3,3,2,1,1,0.64,0.01,B0005,0.0050367021134921485,0.0023508359486835878,0.013995953215614431,0.04717487043825127,34,0.8793833567982628
0.0007,16,16,3,3,2,1,1,0.64,0.01,B0006,0.006768642310899767,0.0028670814936049283,0.026927702564382483,0.04902057471535067,16,0.9260048071543375
0.0007,16,16,3,3,2,1,1,0.64,0.01,B0007,0.006026206964937349,0.0017452108470024541,0.019997217445900634,0.03859121757836444,71,0.7963257998474373
0.0007,16,16,3,3,2,1,1,0.64,0.01,B0018,0.004583960581246925,0.002652224327903241,0.02893459845601761,0.046004449134671416,26,0.9157434545065227
0.0007,16,16,3,3,2,1,1,0.64,0.02,B0005,0.004557945665770343,0.0016958340378810785,0.012984563287881192,0.039848848866236374,75,0.8347981204986572
0.0007,16,16,3,3,2,1,1,0.64,0.02,B0006,0.009141059782864018,0.0041244981888060766,0.027951663261792905,0.06020356433168773,18,0.8556355623637929
0.0007,16,16,3,3,2,1,1,0.64,0.02,B0007,0.00689669153911786,0.0016353272963897324,0.014743324792601797,0.03868091639665623,89,0.7625106118565841
0.0007,16,16,3,3,2,1,1,0.64,0.02,B0018,0.010796839907846374,0.0037362760631367564,0.036299010623262386,0.05378662054918902,10,0.9071859121322632
0.0007,16,16,3,3,2,1,1,0.64,0.03,B0005,0.0041216528375766105,0.0017782817927322217,0.013941298806330365,0.040668064682476884,110,0.8479495763778686
0.0007,16,16,3,3,2,1,1,0.64,0.03,B0006,0.004741096604530784,0.0030654543079435825,0.0256967503794298,0.051408633304110274,85,0.883293339058205
0.0007,16,16,3,3,2,1,1,0.64,0.03,B0007,0.006832709018554952,0.0019058882418903523,0.015238443209321731,0.04191984910287816,89,0.7714021497493168
0.0007,16,16,3,3,2,1,1,0.64,0.03,B0018,0.008603771541105665,0.003877774540645381,0.040035008815508234,0.05340394498368984,21,0.9306133498608227
0.0007,16,16,3,3,2,1,1,0.64,0.04,B0005,0.00480880981887735,0.001797391292971692,0.016065596288730572,0.04040055881319545,71,0.8719755204255916
0.0007,16,16,3,3,2,1,1,0.64,0.04,B0006,0.0049164892407134175,0.0038986935784729817,0.026019346073584037,0.05886772891019034,85,0.8987237806673403
0.0007,16,16,3,3,2,1,1,0.64,0.04,B0007,0.0072402255868332255,0.0026504612702410667,0.020091528168801227,0.04890922980963575,74,0.7962317678236193
0.0007,16,16,3,3,2,1,1,0.64,0.04,B0018,0.012555977653550066,0.0034431188056866326,0.03519495887729528,0.051481651215619983,11,0.9186609182201448
0.0007,16,16,3,3,2,1,1,0.64,0.05,B0005,0.005161414488351771,0.0018313742725045554,0.015698039391351257,0.04091039079206903,71,0.8583901086129433
0.0007,16,16,3,3,2,1,1,0.64,0.05,B0006,0.005201210341924293,0.004368053361152609,0.03195318206131658,0.06094759732377047,52,0.8891741411358702
0.0007,16,16,3,3,2,1,1,0.64,0.05,B0007,0.006847860964222087,0.0031232753535732627,0.02267515658548882,0.052860299568962564,74,0.8064918710339454
0.0007,16,16,3,3,2,1,1,0.64,0.05,B0018,0.01106554695971958,0.0033423434554909668,0.0337112919199249,0.05113721474052279,22,0.9409069750044081
0.0007,16,16,3,3,2,1,1,0.64,0.06,B0005,0.006005334690035809,0.0016246413787095143,0.01402648352279422,0.03871338717115732,52,0.8587681242063934
0.0007,16,16,3,3,2,1,1,0.64,0.06,B0006,0.005146179686893116,0.004356753469134371,0.02912336983597694,0.06175697654089574,52,0.8569141392614327
0.0007,16,16,3,3,2,1,1,0.64,0.06,B0007,0.007930708777469894,0.0030205811315681787,0.035477565549351095,0.047064214455541535,74,0.7630384352899366
0.0007,16,16,3,3,2,1,1,0.64,0.06,B0018,0.010012177041853252,0.0034054092247970402,0.034352381787964556,0.05147964729027737,21,0.9037686838230616
0.0007,16,16,3,3,2,1,1,0.64,0.07,B0005,0.00583554800444593,0.0013748801887101894,0.01603033129209251,0.034791068415005705,68,0.8437671176457809
0.0007,16,16,3,3,2,1,1,0.64,0.07,B0006,0.005806986909275028,0.004913691625309487,0.02846565832513391,0.06629557830611729,52,0.871985208754446
0.0007,16,16,3,3,2,1,1,0.64,0.07,B0007,0.007965151000664465,0.004090955236461013,0.03383651569939178,0.057950089926305716,74,0.7598202959183724
0.0007,16,16,3,3,2,1,1,0.64,0.07,B0018,0.0119210569360091,0.003920885676052421,0.03888517553367068,0.054343071152930925,22,0.8959116240342458
0.0007,16,16,3,3,2,1,1,0.64,0.08,B0005,0.00646120927939635,0.0015080532279431022,0.017231275135681717,0.03630463440893559,68,0.8414133908384938
0.0007,16,16,3,3,2,1,1,0.64,0.08,B0006,0.005920660692605783,0.005475891715226074,0.028270763901109962,0.07045836070305274,57,0.8656697518357607
0.0007,16,16,3,3,2,1,1,0.64,0.08,B0007,0.0072901757149439715,0.0031375574180856347,0.021818341973840936,0.053224916776501374,158,0.7674069977723635
0.0007,16,16,3,3,2,1,1,0.64,0.08,B0018,0.013194908666343468,0.00440775816484044,0.04644549811721555,0.055019633935637975,22,0.8929640584521823
0.0007,16,16,3,3,2,1,1,0.64,0.09,B0005,0.006530147029219994,0.0015977169470196323,0.018875423787590353,0.03700941379155247,68,0.839439729512748
0.0007,16,16,3,3,2,1,1,0.64,0.09,B0006,0.006203597877174616,0.005238438645998637,0.025053102173458502,0.06954665719868938,80,0.8671397245847262
0.0007,16,16,3,3,2,1,1,0.64,0.09,B0007,0.00814718650912659,0.00522183965658769,0.028528007054638777,0.0685636746630359,74,0.7675022194462437
0.0007,16,16,3,3,2,1,1,0.64,0.09,B0018,0.010036779506860868,0.004316197087367375,0.036181579148776136,0.05897769750051093,26,0.9024343145521063
0.0007,16,16,3,3,2,1,1,0.64,0.1,B0005,0.006560612813613954,0.0019167029781134001,0.018124077316432778,0.04130949565847519,68,0.8354453171713877
0.0007,16,16,3,3,2,1,1,0.64,0.1,B0006,0.007522122331217609,0.005454276707799484,0.025591199664156974,0.0709586823090925,50,0.8719190955162048
0.0007,16,16,3,3,2,1,1,0.64,0.1,B0007,0.020329808091951743,0.009892670763656497,0.04296846335488857,0.09333298485500299,22,0.7604739798439873
0.0007,16,16,3,3,2,1,1,0.64,0.1,B0018,0.006212149159577878,0.004119973474492629,0.03855189324209984,0.05629186831920508,53,0.8937514777322417
0.0007,16,16,3,3,2,1,1,0.64,0.11,B0005,0.005909196755272292,0.0019786226164017406,0.016852594135062973,0.04238934145443906,102,0.843509914059388
0.0007,16,16,3,3,2,1,1,0.64,0.11,B0006,0.007819516901773486,0.008153543341904879,0.026400188832678185,0.08779227020818862,54,0.8611119297834543
0.0007,16,16,3,3,2,1,1,0.64,0.11,B0007,0.009730174917624228,0.008744366664905101,0.02428828472031699,0.09147030818578453,74,0.7471961148323552
0.0007,16,16,3,3,2,1,1,0.64,0.11,B0018,0.00768563047091922,0.006292947296363612,0.032765760168066746,0.07487220103768452,48,0.8676078003280017
