lr,bs,model_dim,ks,depth,num_layers,num_heads,num_heads_s,alpha,dropout,rul_rmse_mean,rul_rmse_std
0.0007,16,4,3,3,2,1,1,0.1,0,0.04306823002743832,0.013113980478241517
0.0007,16,8,3,3,2,1,1,0.1,0,0.048913695930172904,0.015056728150373441
0.0007,16,16,3,3,2,1,1,0.1,0,0.0409215805982229,0.01130076366201451
0.0007,16,32,3,3,2,1,1,0.1,0,0.045564850333022024,0.012055765272464143
0.0007,16,64,3,3,2,1,1,0.1,0,0.0490957204831738,0.013318009016489324
