lr,bs,model_dim,ks,depth,num_layers,num_heads,num_heads_s,alpha,val_bat,train_loss,val_loss,val_soh_rmse,val_rul_rmse,epochs,time_per_epoch
0.0007,16,16,2,4,3,1,1,0.1,B0006,0.005656673006755723,0.0026563561793106296,0.03877848477117347,0.05005975474121856,11,1.897517325448208
0.0007,16,16,2,4,3,1,1,0.1,B0007,0.0021542157305197585,0.0008599898075772217,0.01280388540067961,0.029044722011447234,80,1.5518108918116642
0.0007,16,16,2,4,3,1,1,0.1,B0018,0.001771871238420515,0.0033959176119727394,0.026157605572305086,0.05768444832500391,92,2.397854229094277
0.0007,16,16,2,4,4,1,1,0.1,B0005,0.0031018104165836816,0.002178067935996556,0.015568032237453837,0.04640939076004358,58,2.210243191983965
0.0007,16,16,2,4,4,1,1,0.1,B0006,0.004252543799917807,0.002344540048701068,0.024620046202842107,0.04779043142813342,51,2.20178488929673
0.0007,16,16,2,4,4,1,1,0.1,B0007,0.0019135534271804823,0.0008578714358009165,0.012961074667301276,0.029001249829545824,71,1.8832599959097618
0.0007,16,16,2,4,4,1,1,0.1,B0018,0.06887175661066304,0.07515852296880136,0.06416853218502173,0.27339854558988075,66,3.2143874476695884
0.0007,16,16,2,5,1,1,1,0.1,B0005,0.0033264141308055038,0.002257427511462343,0.017479116343275904,0.047189781847152786,50,1.152156331539154
0.0007,16,16,2,5,1,1,1,0.1,B0006,0.0027945642729967153,0.003424225219835838,0.0294016655668047,0.05777351910013846,32,1.117337447840993
0.0007,16,16,2,5,1,1,1,0.1,B0007,0.004215133958496153,0.0008938545332057401,0.014046062983717729,0.029565611242395224,98,0.9829222882116163
0.0007,16,16,2,5,1,1,1,0.1,B0018,0.030107205814641456,0.00394721111903588,0.07805999644365527,0.05777434374490963,4,1.2187785042656794
0.0007,16,16,2,5,2,1,1,0.1,B0005,0.00204094451674748,0.0022125199653341304,0.015107101975042227,0.046794203903667404,56,2.001424195631495
0.0007,16,16,2,5,2,1,1,0.1,B0006,0.003013301839184185,0.0045984278549440205,0.0219338670995941,0.06745604768652459,38,2.0556553954427894
0.0007,16,16,2,5,2,1,1,0.1,B0007,0.00250642479578447,0.0010075714490085375,0.01455720610858706,0.0314066907159865,41,1.7475376836546175
0.0007,16,16,2,5,2,1,1,0.1,B0018,0.004296082567990474,0.004515828855801374,0.026612019220034297,0.06667089976396372,8,2.087400740590589
0.0007,16,16,2,5,3,1,1,0.1,B0005,0.0034032087396120743,0.0029040968095484588,0.01415721524079293,0.05370338997666156,16,2.3165787133303555
0.0007,16,16,2,5,3,1,1,0.1,B0006,0.004424402955919504,0.002764519420452416,0.023666184331478487,0.05204335319844039,30,2.045446038246155
0.0007,16,16,2,5,3,1,1,0.1,B0007,0.0034789167111739516,0.0011254347249632702,0.014553188408486715,0.03323033532455964,55,1.6563798563820975
0.0007,16,16,2,5,3,1,1,0.1,B0018,0.030194655587167843,0.004914584996489187,0.06807073953792231,0.06671748231255614,3,1.9253314576059017
0.0007,16,16,2,5,4,1,1,0.1,B0005,0.0028783787385604923,0.0023378134792437777,0.016813716074409374,0.048057708504672614,40,2.0489350345399644
0.0007,16,16,2,5,4,1,1,0.1,B0006,0.0030121368366632273,0.002553456841269508,0.03269162283586751,0.049462941772388046,14,2.0380574986338615
0.0007,16,16,2,5,4,1,1,0.1,B0007,0.00340306320382903,0.0009768348114448599,0.010757535721021595,0.03106867151855383,44,1.8074194928433032
0.0007,16,16,2,5,4,1,1,0.1,B0018,0.002243644652797071,0.003740900516277179,0.021545630548784517,0.060782227254347114,33,2.1289353255765984
0.0007,16,16,3,2,1,1,1,0.1,B0005,0.0033221390719215074,0.0022966259525024463,0.01220890050012834,0.047767355278710975,142,0.43881722415486973
0.0007,16,16,3,2,1,1,1,0.1,B0006,0.0035284066636284642,0.003383728578531494,0.024465955851659296,0.057653016262572035,53,0.44976282119750977
0.0007,16,16,3,2,1,1,1,0.1,B0007,0.004192479472193453,0.0009983176190871746,0.01159825033606566,0.03138256966478917,63,0.39961145409440574
0.0007,16,16,3,2,1,1,1,0.1,B0018,0.029839606186294037,0.003528991714119911,0.1324592979476489,0.04212416322751336,2,0.4718878911091731
0.0007,16,16,3,2,2,1,1,0.1,B0005,0.0014286135417586636,0.0023657676917667103,0.01446713353143558,0.048423526529520276,116,0.7344504566077726
0.0007,16,16,3,2,2,1,1,0.1,B0006,0.0029018280805427244,0.003739666639982412,0.02139531159961907,0.06077738689561071,36,0.7585462109987126
0.0007,16,16,3,2,2,1,1,0.1,B0007,0.004130131060567995,0.0009370335916173645,0.013106845871722185,0.030329105508746766,43,0.6693023302221811
0.0007,16,16,3,2,2,1,1,0.1,B0018,0.004847289305990157,0.005208784995678191,0.040189094264246356,0.0710441319213069,6,0.785499210868563
0.0007,16,16,3,2,3,1,1,0.1,B0005,0.0032473036387403098,0.0025675672576263814,0.015269369050750986,0.050440578224926536,28,1.0260180082076635
0.0007,16,16,3,2,3,1,1,0.1,B0006,0.0041289481900590045,0.001917357216977204,0.024316655166938532,0.043107160481530134,31,1.067222147812078
0.0007,16,16,3,2,3,1,1,0.1,B0007,0.0035529418900195095,0.0009286054442782188,0.013531969926270072,0.030171079471499426,70,0.9005305945873261
0.0007,16,16,3,2,3,1,1,0.1,B0018,0.0038055933849967046,0.002795078636457523,0.023808180331357127,0.052329682836982014,15,1.0453972999866192
0.0007,16,16,3,2,4,1,1,0.1,B0005,0.003775987668805534,0.0016381303357775323,0.013863750116645883,0.04023568004774617,46,1.2144250348210335
0.0007,16,16,3,2,4,1,1,0.1,B0006,0.003503594499885697,0.0031671186443418264,0.024306388358945663,0.05574978544091327,24,1.3519726315060177
0.0007,16,16,3,2,4,1,1,0.1,B0007,0.001656343510452037,0.0010134434505744139,0.012955535190222297,0.031569904242966094,88,1.4063104477481565
0.0007,16,16,3,2,4,1,1,0.1,B0018,0.002193766393010383,0.004693158281346162,0.028668954893919837,0.06790410469420712,16,1.6805864283532808
0.0007,16,16,3,3,1,1,1,0.1,B0005,0.0026785652707552628,0.0021444305228734656,0.014030109087991141,0.04609496916675853,94,0.6027538345919715
0.0007,16,16,3,3,1,1,1,0.1,B0006,0.0029858636897353626,0.0033695117745082825,0.027706678111318744,0.05738245180163576,55,0.6138853822435651
0.0007,16,16,3,3,1,1,1,0.1,B0007,0.004101139829597539,0.0009542454667098354,0.011827240732395269,0.03066361205452015,41,0.5197302116142525
0.0007,16,16,3,3,1,1,1,0.1,B0018,0.003154970728286097,0.0034008645113014304,0.03130324011373083,0.057470646867708336,16,0.6378539800643921
0.0007,16,16,3,3,2,1,1,0.1,B0005,0.0012512556221779612,0.001224635268694588,0.01510903578195848,0.03466708727664382,59,1.026343658429767
0.0007,16,16,3,3,2,1,1,0.1,B0006,0.00405999432339079,0.0029887011526928595,0.024015080136371242,0.054138976434996926,56,1.0824143166811961
0.0007,16,16,3,3,2,1,1,0.1,B0007,0.0013235829424552827,0.0008582434282288886,0.01472032503301511,0.02892360032639617,89,0.8869519593904345
0.0007,16,16,3,3,2,1,1,0.1,B0018,0.005081538576632738,0.0022520489049687362,0.03742118261202119,0.045956658354854886,7,1.0732247913092898
0.0007,16,16,3,3,3,1,1,0.1,B0005,0.0018153428238639165,0.0028522250026331414,0.0140638998914595,0.05322072599708561,66,1.4319224748118171
0.0007,16,16,3,3,3,1,1,0.1,B0006,0.003932509174443443,0.003801124907719592,0.020018503982415697,0.06132740751280084,61,1.4329644323469282
0.0007,16,16,3,3,3,1,1,0.1,B0007,0.0017351185476096969,0.0008073191613220843,0.015500049377468838,0.027987390105923174,47,1.2751018140733856
0.0007,16,16,3,3,3,1,1,0.1,B0018,0.005158388764475999,0.0035686794047554335,0.027142665793599106,0.0591185842724086,14,1.4983207397162914
0.0007,16,16,3,3,4,1,1,0.1,B0005,0.00300503920187198,0.002246520876984245,0.011681294302859932,0.0472533136405994,27,1.7571329141592051
0.0007,16,16,3,3,4,1,1,0.1,B0006,0.006138800749216567,0.00364209480661278,0.05996876456102884,0.05729284040330645,6,1.9009286207812173
0.0007,16,16,3,3,4,1,1,0.1,B0007,0.0027489632290477553,0.0009020663761475589,0.015383579660729285,0.029637829190080473,46,1.6814604277412097
0.0007,16,16,3,3,4,1,1,0.1,B0018,0.003046535411039772,0.0038143636484164745,0.021669710295295963,0.06137919871064586,27,1.9831432924642192
0.0007,16,16,3,4,1,1,1,0.1,B0005,0.003053328488022089,0.0023699545781710185,0.013429146775981969,0.04849660229133543,48,0.6774741265238547
0.0007,16,16,3,4,1,1,1,0.1,B0006,0.004854430296373638,0.00198271288536489,0.033580525314339756,0.043242892215354094,11,0.6817770981397785
0.0007,16,16,3,4,1,1,1,0.1,B0007,0.004676016254557503,0.0010802342309034429,0.013138291006212815,0.032603263283116204,41,0.5763594082423619
0.0007,16,16,3,4,1,1,1,0.1,B0018,0.0029169067021702294,0.003964944849334036,0.017056359010003044,0.06273637677496481,43,1.3410945143750919
0.0007,16,16,3,4,2,1,1,0.1,B0005,0.004014384070788289,0.0023611753547031966,0.01726095251389577,0.048284378900760705,28,2.368336686721215
0.0007,16,16,3,4,2,1,1,0.1,B0006,0.00415990263519978,0.0030882508726790547,0.020626411519790906,0.055187915526884034,55,2.3984385876428513
0.0007,16,16,3,4,2,1,1,0.1,B0007,0.004312947217840701,0.001072766017750837,0.010999343227617486,0.03256789054132811,89,1.6522329968514202
0.0007,16,16,3,4,2,1,1,0.1,B0018,0.0038519061104718435,0.004394660141163816,0.026139305991564773,0.0657748723685583,13,1.8350276871333047
0.0007,16,16,3,4,3,1,1,0.1,B0005,0.003988368359083931,0.002300777963163065,0.017627402071751244,0.04764142490182126,28,2.4668291012446084
0.0007,16,16,3,4,3,1,1,0.1,B0006,0.005667907794387164,0.002744822617387399,0.03893541237529959,0.05092372645355271,11,2.495033709729304
0.0007,16,16,3,4,3,1,1,0.1,B0007,0.003296211452430321,0.0010518561997741927,0.014623331034548883,0.03210096612982992,50,2.641150953769684
0.0007,16,16,3,4,3,1,1,0.1,B0018,0.00525472921056106,0.005065905230973537,0.037873164470180055,0.07016029941318641,14,3.5409315824508667
0.0007,16,16,3,4,4,1,1,0.1,B0005,0.003225076588846388,0.0019937885101951125,0.01686670813265492,0.04433215497755757,70,4.005604720115661
0.0007,16,16,3,4,4,1,1,0.1,B0006,0.0031014331881041553,0.0030257012452542162,0.02625298481476253,0.05437627484705014,38,4.1241171901876275
0.0007,16,16,3,4,4,1,1,0.1,B0007,0.004540064320382144,0.0015189342644589487,0.011530008457705765,0.03880257958674811,92,3.847392135942486
0.0007,16,16,3,4,4,1,1,0.1,B0018,0.06561589783624462,0.07449548932102819,0.06732515892627117,0.27210700240010327,3,4.424567915358633
0.0007,16,16,3,5,1,1,1,0.1,B0005,0.0033744739873024323,0.002276422315065117,0.01676775065053532,0.047416310757704014,50,0.771948938369751
0.0007,16,16,3,5,1,1,1,0.1,B0006,0.0027992960055020044,0.0034487194886120656,0.029232785827610613,0.05799365404684364,32,1.0500129170534087
0.0007,16,16,3,5,1,1,1,0.1,B0007,0.004355124372523278,0.0006861247216875199,0.01370207282003356,0.025833118729383354,98,1.1338865241488896
0.0007,16,16,3,5,1,1,1,0.1,B0018,0.03012259332868068,0.0039515791383261485,0.07803559651533631,0.05781542750399176,4,1.467866063117981
0.0007,16,16,3,5,2,1,1,0.1,B0005,0.0018973791253908228,0.0022283812598159003,0.015875713164993477,0.04693801684982196,56,2.455017528443966
0.0007,16,16,3,5,2,1,1,0.1,B0006,0.002754361162343147,0.0046088556603839,0.022215833900702444,0.06752407974856277,82,2.5388914039640715
0.0007,16,16,3,5,2,1,1,0.1,B0007,0.0032055741370034716,0.0009157320200756658,0.01456840060132249,0.02990832967816025,79,2.229948358018269
0.0007,16,16,3,5,2,1,1,0.1,B0018,0.0035658532034848695,0.004667977540520951,0.040044773719872744,0.06713880481128826,9,2.582761016942687
0.0007,16,16,3,5,3,1,1,0.1,B0005,0.0003613979733061223,0.0011373603811080102,0.021091851464247732,0.03305864104237565,258,2.8517345909948473
0.0007,16,16,3,5,3,1,1,0.1,B0006,0.0047210471979765726,0.003656803091871552,0.036985867197495144,0.05932965271684412,10,3.6260351300239564
0.0007,16,16,3,5,3,1,1,0.1,B0007,0.0023629086564243254,0.0009671666193753481,0.01214545770810539,0.030861228120669687,84,3.235608752094098
0.0007,16,16,3,5,3,1,1,0.1,B0018,0.007765007888614808,0.003877219569403678,0.023101713099724933,0.06183729192434643,9,3.8049830824641857
0.0007,16,16,3,5,4,1,1,0.1,B0005,0.00045422327266784297,0.0014025487887140895,0.01412252721229021,0.037183385792660194,188,4.681643289678237
0.0007,16,16,3,5,4,1,1,0.1,B0006,0.003187450860753994,0.002721136920930197,0.02870168498727678,0.051368844633483825,46,4.706015693644683
0.0007,16,16,3,5,4,1,1,0.1,B0007,0.004385039611305628,0.0014631122059654445,0.013166981223596127,0.03802335159635892,100,4.265764614741007
0.0007,16,16,3,5,4,1,1,0.1,B0018,0.004860970566211187,0.004745960778867205,0.02032936663764879,0.06859032278093054,13,5.142711313944014
0.0007,16,16,5,2,1,1,1,0.1,B0005,0.0032958740290875235,0.0022948109212198426,0.012079812640076253,0.04775163584936252,142,1.0450787656009197
0.0007,16,16,5,2,1,1,1,0.1,B0006,0.003472094201821495,0.003442469130580624,0.023991892956293753,0.05817996269994625,53,0.49668468549413586
0.0007,16,16,5,2,1,1,1,0.1,B0007,0.004192694103241795,0.0009982534946175292,0.011594625482446526,0.03138168181696401,63,0.44593643298191304
0.0007,16,16,5,2,1,1,1,0.1,B0018,0.02993614659847125,0.0035419673270856342,0.13332441316105206,0.042005087729338746,2,0.48776899392788226
0.0007,16,16,5,2,2,1,1,0.1,B0005,0.0006932711541940946,0.002019683759759313,0.01599455210478768,0.04465535967495469,143,0.9594432702336286
0.0007,16,16,5,2,2,1,1,0.1,B0006,0.003051365773320537,0.0033780088318356625,0.026605610021693493,0.057508460330341536,49,1.0537791179888176
0.0007,16,16,5,2,2,1,1,0.1,B0007,0.0021485725851056892,0.0010004296789702493,0.01682871919291415,0.03117866418334038,59,0.8060317258222387
0.0007,16,16,5,2,2,1,1,0.1,B0018,0.0040732212972057905,0.0036932631919626147,0.02646034169694536,0.06019342358472997,9,1.0088599051459362
0.0007,16,16,5,2,3,1,1,0.1,B0005,0.0033765572034532114,0.0022842722677783706,0.014095386111854248,0.04758575709790865,36,1.365096236384192
0.0007,16,16,5,2,3,1,1,0.1,B0006,0.006531747301447798,0.001954921860791122,0.0326022844785555,0.04299570852449661,23,1.4010694353547815
0.0007,16,16,5,2,3,1,1,0.1,B0007,0.0035550005074280002,0.0008726430482056457,0.012997794445870629,0.02925318416447423,70,1.2281699419021606
0.0007,16,16,5,2,3,1,1,0.1,B0018,0.005956192755547818,0.0024225525946045914,0.02783484916963805,0.048425970893341184,24,1.4566811226509713
0.0007,16,16,5,2,4,1,1,0.1,B0005,0.0036615589855327492,0.002383814234885254,0.015153930535042371,0.048588579962446754,31,1.6955109437306721
0.0007,16,16,5,2,4,1,1,0.1,B0006,0.003555538106328723,0.0023641978041268885,0.023625532400554136,0.04804561610191147,39,1.7547867244549011
0.0007,16,16,5,2,4,1,1,0.1,B0007,0.0030109552575999666,0.0008110037088044919,0.01630561895038179,0.028007434070972486,95,1.599857629578689
0.0007,16,16,5,2,4,1,1,0.1,B0018,0.003511153865079193,0.00454399953984345,0.03078165083459212,0.06670268682983566,8,1.9404016280996388
0.0007,16,16,5,3,1,1,1,0.1,B0005,0.002671714035040211,0.002146380119873876,0.014053347814502497,0.046115404033781275,94,0.6832739462455114
0.0007,16,16,5,3,1,1,1,0.1,B0006,0.0029872768235773865,0.0033639231502699354,0.02774245682968797,0.05733200517708602,55,0.6709511983962286
0.0007,16,16,5,3,1,1,1,0.1,B0007,0.004092246940773394,0.0009609700566215907,0.011849254353927396,0.03077222064396319,41,0.598133113358047
0.0007,16,16,5,3,1,1,1,0.1,B0018,0.0031546869836545184,0.0034004706685664132,0.031302442155411905,0.05746726363994951,16,0.6869494373148138
0.0007,16,16,5,3,2,1,1,0.1,B0005,0.000962603081937968,0.0015505298329766706,0.015517069938639468,0.03906983343698626,60,1.1507464062083852
0.0007,16,16,5,3,2,1,1,0.1,B0006,0.004484720263545486,0.004481030472864707,0.040030623055723545,0.06573268146784311,12,1.185779094696045
0.0007,16,16,5,3,2,1,1,0.1,B0007,0.0016942278339734508,0.0007653281205421081,0.011876402806569859,0.027408451866023812,71,1.0363947773767896
0.0007,16,16,5,3,2,1,1,0.1,B0018,0.002308338058039384,0.003938468887402753,0.03559753916234644,0.061739375008123466,16,1.1538065274556477
0.0007,16,16,5,3,3,1,1,0.1,B0005,0.001790279932763605,0.0028266750201250295,0.013940917590773453,0.052983394721306386,66,1.578818107473439
0.0007,16,16,5,3,3,1,1,0.1,B0006,0.003865181584842503,0.0030859008547849953,0.023222405535962033,0.05506335291761641,23,1.405002665846315
0.0007,16,16,5,3,3,1,1,0.1,B0007,0.0033764486433938146,0.0011829857283373712,0.01594445100059698,0.03402298024072467,18,1.4835059292176191
0.0007,16,16,5,3,3,1,1,0.1,B0018,0.0017914316849783063,0.003516602902285134,0.02562206996778113,0.05874481975360798,27,1.6509026676029355
0.0007,16,16,5,3,4,1,1,0.1,B0005,0.0017983874561087717,0.0016138385898167534,0.01534853013874679,0.0398783254851494,74,2.8180453623494794
0.0007,16,16,5,3,4,1,1,0.1,B0006,0.003135287358997051,0.0027981567351768413,0.025949224886487224,0.052257253295812864,39,3.7900421083643194
0.0007,16,16,5,3,4,1,1,0.1,B0007,0.0016721207260464628,0.00105783710241667,0.015458880887642305,0.032154928038579875,111,3.271559395405076
0.0007,16,16,5,3,4,1,1,0.1,B0018,0.005815102756732022,0.0034115982901615403,0.022761692680271863,0.057963685315339304,67,3.0587764581044516
0.0007,16,16,5,4,1,1,1,0.1,B0005,0.0030780865733201304,0.002427890006531795,0.013566069946454498,0.049086516865800844,48,0.5929502394734597
0.0007,16,16,5,4,1,1,1,0.1,B0006,0.004891863833604889,0.002013780797521273,0.03393010440586642,0.04357356538076843,11,0.6063210846947842
0.0007,16,16,5,4,1,1,1,0.1,B0007,0.004554416939047062,0.0010612568221404217,0.01259236149402546,0.03233264703549906,74,0.5366199766435931
0.0007,16,16,5,4,1,1,1,0.1,B0018,0.0030777041101828218,0.004001817753305659,0.02471865302048441,0.0627751272341957,23,0.6277338478663196
0.0007,16,16,5,4,2,1,1,0.1,B0005,0.0021999052454096577,0.00174411755298414,0.015566779815064593,0.041471497363910634,57,1.2064086700154242
0.0007,16,16,5,4,2,1,1,0.1,B0006,0.005291304117153314,0.0036361931706778705,0.026952689157307436,0.059695463972134974,26,2.3757172132793225
0.0007,16,16,5,4,2,1,1,0.1,B0007,0.000964988388457439,0.0008427542310528224,0.016723033883862797,0.0285444962973912,173,0.9691226247180204
0.0007,16,16,5,4,2,1,1,0.1,B0018,0.0032736516010988016,0.004045200194620217,0.032698435161654854,0.06275572767213003,17,1.0798990690886086
0.0007,16,16,5,4,3,1,1,0.1,B0005,0.00407044648835879,0.0023563369509897064,0.019975581018518738,0.0481293530658168,28,1.4325671257116857
0.0007,16,16,5,4,3,1,1,0.1,B0006,0.005337344387292184,0.002325983834452927,0.03856928479830575,0.04666074178964862,11,1.4705017355621839
0.0007,16,16,5,4,3,1,1,0.1,B0007,0.0033507305326768095,0.0009916343587974552,0.014728918542627216,0.031143863797750825,50,1.3364907121658325
0.0007,16,16,5,4,3,1,1,0.1,B0018,0.0023980204790385196,0.0036381623406972117,0.021469441442821008,0.05993386868575342,21,1.5358917679585202
0.0007,16,16,5,4,4,1,1,0.1,B0005,0.0027540927431324407,0.00219158674008213,0.0127443889870928,0.04664059125853863,81,1.9058070510398342
0.0007,16,16,5,4,4,1,1,0.1,B0006,0.0030803411976772954,0.0032803603098727763,0.02571730691094667,0.05669411157136751,27,2.009339106547368
0.0007,16,16,5,4,4,1,1,0.1,B0007,0.0034146225467945137,0.0011992366176855284,0.018609066304709113,0.03412633682556107,35,1.5752171488369213
0.0007,16,16,5,4,4,1,1,0.1,B0018,0.00149476079462582,0.004797340215494235,0.02459553186790422,0.06882474910779661,72,1.8436353011209456
0.0007,16,16,5,5,1,1,1,0.1,B0005,0.0034001514903225357,0.002312113448299767,0.016490788820122466,0.04780082490776497,50,0.5836840486526489
0.0007,16,16,5,5,1,1,1,0.1,B0006,0.0027995673749087887,0.0034627773178120456,0.029114241866112923,0.058120679801079385,32,0.6264215678703494
0.0007,16,16,5,5,1,1,1,0.1,B0007,0.004384478579999672,0.0007720595916907768,0.012951550741097544,0.027482454772779337,98,0.5486822466592531
0.0007,16,16,5,5,1,1,1,0.1,B0018,0.030128515204009804,0.0039572246217479306,0.07803124424809985,0.057864817280733484,4,0.6893682524009987
0.0007,16,16,5,5,2,1,1,0.1,B0005,0.0020675057257037786,0.002246772176087169,0.0176608139343531,0.04706996641373838,56,1.052222784960045
0.0007,16,16,5,5,2,1,1,0.1,B0006,0.0029660826310811735,0.004417745415897419,0.021967282234091987,0.06610211256790273,38,1.0427132005041295
0.0007,16,16,5,5,2,1,1,0.1,B0007,0.002463675094380354,0.0008769410957029322,0.013447642401912917,0.0293062652313612,71,0.9224790797745885
