lr,bs,model_dim,ks,depth,num_layers,num_heads,num_heads_s,alpha,val_bat,train_loss,val_loss,val_soh_rmse,val_rul_rmse,epochs,time_per_epoch
0.0007,16,16,3,3,2,1,1,0.7,B0006,0.004185938244600865,0.004340022782950352,0.02486963355067076,0.06250658907032948,35,0.8179312537698185
0.0007,16,16,3,3,2,1,1,0.7,B0007,0.00366597983520478,0.0009775177226401866,0.012299491294814271,0.029523270302685766,56,0.7270772299676571
0.0007,16,16,3,3,2,1,1,0.7,B0018,0.003975256194320062,0.004624378469695027,0.018656521201121903,0.066187101013735,20,0.8709702525820051
0.0007,16,16,3,3,2,1,1,0.8,B0005,0.0019147171572382962,0.002785748943486916,0.01810750603658855,0.0502338881245619,65,0.8019787311553955
0.0007,16,16,3,3,2,1,1,0.8,B0006,0.0038300301583314485,0.004667226448267077,0.025755354818362514,0.06431606186328709,19,0.8259478548298711
0.0007,16,16,3,3,2,1,1,0.8,B0007,0.001570033168213235,0.0011594520721700974,0.014840871424353842,0.031356831696195214,84,0.7238173057783895
0.0007,16,16,3,3,2,1,1,0.8,B0018,0.004867411800660193,0.004906954466908549,0.03057856168729905,0.06448965545581498,8,0.8492906997943747
0.0007,16,16,3,3,2,1,1,0.9,B0005,0.0029139460585567924,0.002498155106357964,0.014018734789249724,0.04817969221126375,31,0.7920525309480266
0.0007,16,16,3,3,2,1,1,0.9,B0006,0.0030033779277635567,0.0045379651031301664,0.02260357037667641,0.06386028424070646,44,0.8160928690687139
0.0007,16,16,3,3,2,1,1,0.9,B0007,0.0025232990738004446,0.0012411372765200213,0.011973066306829509,0.0333484394147875,60,0.7190275929190896
0.0007,16,16,3,3,2,1,1,0.9,B0018,0.004805312724784017,0.005235578748397529,0.02710232263770404,0.06763502444635501,9,0.9251602544622907
0.0007,16,16,3,3,2,1,1,1.0,B0005,0.0031159798160106653,0.00246946163991067,0.014222857863249925,0.04761482925000031,31,0.9153956042395698
0.0007,16,16,3,3,2,1,1,1.0,B0006,0.0035583856753708624,0.004975518386345357,0.02316091976182584,0.06662649768866902,30,0.9849108159542084
0.0007,16,16,3,3,2,1,1,1.0,B0007,0.0031116169282338684,0.0012761859681631905,0.013224785058598358,0.033185705585961366,60,1.2402372381903908
0.0007,16,16,3,3,2,1,1,1.0,B0018,0.002795074889233903,0.005168337981255415,0.023584440220665286,0.06791253294959222,20,1.2937658378056118
0.0007,16,16,3,3,2,1,1,0.05,B0005,0.004202259406502847,0.001585458109080459,0.014980032700734863,0.039676668997385985,66,1.7796914351397548
0.0007,16,16,3,3,2,1,1,0.05,B0006,0.00310426164122129,0.002888948055139432,0.02738701335992584,0.05339892879552851,44,2.05958165767345
0.0007,16,16,3,3,2,1,1,0.05,B0007,0.003489524041975124,0.0011847434550873003,0.01749170429423044,0.03419715601000004,28,0.8501826616433951
0.0007,16,16,3,3,2,1,1,0.05,B0018,0.0017916502680315677,0.0048366055319396155,0.02604513487113347,0.06930142831666924,26,0.9136688866113362
0.0007,16,16,3,3,2,1,1,0.15,B0005,0.0023014401335136165,0.002007933893764857,0.016270058754872196,0.04436470033319273,38,0.8457372811707583
0.0007,16,16,3,3,2,1,1,0.15,B0006,0.002945116541179066,0.002711367696368446,0.025099343549752105,0.05115536303996296,68,0.8752947358761803
0.0007,16,16,3,3,2,1,1,0.15,B0007,0.00382372938717405,0.00118912740254018,0.014378761685372563,0.03403108996517112,56,0.7812688935477778
0.0007,16,16,3,3,2,1,1,0.15,B0018,0.00433085887166469,0.0037859410658711568,0.024110699386296106,0.06081728554347636,15,1.1105798427875226
0.0007,16,16,3,3,2,1,1,0.25,B0005,0.002810518262863514,0.002422688198359018,0.016773795191851147,0.04850101146402401,31,1.130728706901456
0.0007,16,16,3,3,2,1,1,0.25,B0006,0.0027121547027491033,0.0030707631279559187,0.024438319573325304,0.054050487780612264,85,1.2879982082932084
0.0007,16,16,3,3,2,1,1,0.25,B0007,0.0031742550329201752,0.0012320262452703902,0.01557463719466865,0.03422548663546331,56,1.5522962156331763
0.0007,16,16,3,3,2,1,1,0.25,B0018,0.004319076482004121,0.003676790132885799,0.02165501094699885,0.0596620086512098,15,1.935640001296997
0.0007,16,16,3,3,2,1,1,0.35,B0005,0.0026362741177546837,0.0022186877644604203,0.014274075320834452,0.04633978312399969,38,1.7989366460930218
0.0007,16,16,3,3,2,1,1,0.35,B0006,0.003968670540912585,0.004009957076050341,0.030296367231199797,0.06073469067043871,19,1.823855769807014
0.0007,16,16,3,3,2,1,1,0.35,B0007,0.0018856926148550378,0.001389751500391867,0.0146566973684154,0.03625692946183354,48,0.7107485411118488
0.0007,16,16,3,3,2,1,1,0.35,B0018,0.006563352066618593,0.003887791778349007,0.02414080653516506,0.060694474634950105,10,1.7081649978955586
0.0007,16,16,3,3,2,1,1,0.45,B0005,0.002918199813436894,0.0021471322293759192,0.018244886091181467,0.04469158856201061,31,1.7687103748321533
0.0007,16,16,3,3,2,1,1,0.45,B0006,0.00404085518411276,0.004262424268138905,0.028550469356264763,0.062414870673845234,12,1.8270101124240505
0.0007,16,16,3,3,2,1,1,0.45,B0007,0.002887889975681901,0.001026113193074707,0.01222815364029188,0.03096491095424301,66,1.1896637308186497
0.0007,16,16,3,3,2,1,1,0.45,B0018,0.004229618457864727,0.0036932730387585857,0.022438839460928662,0.058878666971161515,26,0.8532371426883497
0.0007,16,16,3,3,2,1,1,0.55,B0005,0.001640495724998237,0.001961080396930421,0.018672709684138897,0.042063188093823,65,0.7788181201271389
0.0007,16,16,3,3,2,1,1,0.55,B0006,0.003365624600767412,0.0030400770677564046,0.02413012930828821,0.052152011959571136,35,0.8094102691201602
0.0007,16,16,3,3,2,1,1,0.55,B0007,0.002046526131582343,0.000855654664337635,0.013471134204085241,0.02749264186316389,123,0.7189185054315997
0.0007,16,16,3,3,2,1,1,0.55,B0018,0.0044824050476207685,0.003671932984919598,0.02486946059602881,0.057721428944609326,15,0.859659950549786
0.0007,16,16,3,3,2,1,1,0.65,B0005,0.0023920079138839527,0.0015011435732178921,0.012296583812275113,0.03745476912064736,37,0.795843828683612
0.0007,16,16,3,3,2,1,1,0.65,B0006,0.0037117368245328016,0.004533648714035128,0.03380154477773463,0.06157105587674112,12,0.8054621065816572
0.0007,16,16,3,3,2,1,1,0.65,B0007,0.004645304786714001,0.001088227384025231,0.012179701087371089,0.03149290461295692,60,0.7182314764369618
0.0007,16,16,3,3,2,1,1,0.65,B0018,0.002541601900821147,0.003357093703622619,0.022825415374633645,0.054940367199773917,20,0.8493457044873919
