dataset,ks,depth,num_layers,num_heads,val_bat,train_loss,val_loss,val_soh_rmse,val_rul_rmse,epochs,time_per_epoch
NASA,2,3,3,2,B0006,0.00314606291199611,0.0037586058800419173,0.027668323512316035,0.060679916372318184,41,0.5856933046559818
NASA,2,3,3,2,B0007,0.002908891881816089,0.0008706835586053785,0.013914119806735913,0.029177444505172515,55,0.5004416783650716
NASA,2,3,3,2,B0018,0.002547750744270161,0.003638662902327875,0.025541559716191244,0.05977813760093678,36,0.6223082499844688
NASA,2,3,3,4,B0005,0.0023759705734185195,0.002180515284635476,0.015470926271757942,0.04643899574054846,52,0.5951278176572588
NASA,2,3,3,4,B0006,0.0032048546074127608,0.002730897394940257,0.032296450530398535,0.05125028195887534,25,0.5764396137661404
NASA,2,3,3,4,B0007,0.002203044481575489,0.0008045233516895678,0.0140937063008398,0.02801178504907143,65,0.5097183115342084
NASA,2,3,3,4,B0018,0.0019612134201452136,0.003613670628207425,0.022918842444765424,0.05967531597324962,34,0.6275081546218307
NASA,2,3,3,8,B0005,0.0013756734975190325,0.0023677371500525624,0.011768680796364209,0.04851687336315154,64,0.5968177460488819
NASA,2,3,3,8,B0006,0.002061172314411537,0.002732305283037325,0.03300819637754407,0.051218660412067664,56,0.5756008593659652
NASA,2,3,3,8,B0007,0.003973906872690552,0.0010087605071021244,0.01473232093461893,0.0314174531649845,68,0.499330997467041
NASA,2,3,3,8,B0018,0.0049562989637100445,0.0028027241739133992,0.02713763042410369,0.052240588293237425,18,0.6097654794391832
NASA,2,3,4,1,B0005,0.0033683375963433223,0.0021030491479905322,0.014752208935011326,0.04562111738343202,47,0.718915608391833
NASA,2,3,4,1,B0006,0.005969699895517392,0.0053870659321546555,0.04980922172669225,0.07168661057269128,7,0.7031822116286667
NASA,2,3,4,1,B0007,0.004287564299172825,0.0012634800223167986,0.012671999605561469,0.035318862700299936,52,0.6104984945721097
NASA,2,3,4,1,B0018,0.003982525803924848,0.002447513669418792,0.03677156687627112,0.04808636839397521,22,0.7606871128082275
NASA,2,3,4,2,B0005,0.002334174488417127,0.0021505620279640425,0.012103346048564024,0.04621593757496505,56,0.7432210915967038
NASA,2,3,4,2,B0006,0.002949014115570621,0.003915597219020128,0.024969959761496147,0.06207453119714915,35,0.7227011593905363
NASA,2,3,4,2,B0007,0.0038721977681335476,0.0010256729350658134,0.016754006166306387,0.03158485799643047,36,0.6406050494738987
NASA,2,3,4,2,B0018,0.002699293094337918,0.0037369920949762068,0.01977575597602174,0.060810228583768576,34,0.8015184667375352
NASA,2,3,4,4,B0005,0.0016400600698861208,0.0017682611469354015,0.011952883693041736,0.04188047308272064,36,0.755273197378431
NASA,2,3,4,4,B0006,0.003900705138221383,0.0035249184972296157,0.03145336837478182,0.05853193121456144,20,0.7442178070545197
NASA,2,3,4,4,B0007,0.004763546710213025,0.0010521298492676579,0.017257821359146167,0.03197415516663514,47,0.6491395217269215
NASA,2,3,4,4,B0018,0.0043490992005293565,0.0036726797310014567,0.024989302356195328,0.060085217072172216,14,0.8115873406915104
NASA,2,3,4,8,B0005,0.002718608847565272,0.0020142433495493606,0.011634211211264326,0.044729273658080826,47,0.7530601985418974
NASA,2,3,4,8,B0006,0.0033118292392993517,0.003030037546219925,0.030651819773989602,0.05418564544866495,34,0.7504478516402068
NASA,2,3,4,8,B0007,0.0011585645907972422,0.0007919536903500557,0.010921187535185891,0.027928953644641517,62,0.6346374023251418
NASA,2,3,4,8,B0018,0.003015166197049742,0.004229626657130818,0.023131518991592038,0.06462290512129021,31,0.7905089434455422
NASA,2,4,1,1,B0005,0.004987502978606658,0.002481531038938556,0.02662674909285421,0.049098193801447886,33,0.2698025703430176
NASA,2,4,1,1,B0006,0.004377646054225889,0.003200270856420199,0.03489226914569829,0.055484446383322644,22,0.2641577550343105
NASA,2,4,1,1,B0007,0.004266689505635036,0.001342815312091261,0.02580896758369122,0.035724011449790406,28,0.2294815331697464
NASA,2,4,1,1,B0018,0.0042284619800436,0.0036669649804631868,0.04091355157505174,0.059157190384966495,14,0.28912441169514375
NASA,2,4,1,2,B0005,0.003865185384215279,0.002567190123954788,0.026651678518442884,0.04996157493248283,32,0.2727655814244197
NASA,2,4,1,2,B0006,0.0038203201468356633,0.004128715178618829,0.04207293376531094,0.06286256341321488,19,0.2710086015554575
NASA,2,4,1,2,B0007,0.005684820159027974,0.0008701384518644773,0.011100288557685118,0.029288509858477585,47,0.2444139950311006
NASA,2,4,1,2,B0018,0.011531977720248202,0.00401338799080501,0.07881552190316489,0.058242590309807996,6,0.2902391782173744
NASA,2,4,1,4,B0005,0.0023017824013632808,0.0017954482509594527,0.012130280627045688,0.04219874317643328,108,0.2798362001776695
NASA,2,4,1,4,B0006,0.003779410511593927,0.00422861132149895,0.038168029187138366,0.0638978209023685,32,0.2714294378574078
NASA,2,4,1,4,B0007,0.005002860704229938,0.0009360900090541691,0.013842513550399366,0.030280827093388293,65,0.24432310497059542
NASA,2,4,1,4,B0018,0.009308110767354568,0.002699677638399104,0.05894119462266978,0.04850021845542136,5,0.3032852268218994
NASA,2,4,1,8,B0005,0.003457462859594009,0.0027146686770720407,0.03342269796589737,0.051019222240883656,28,0.2782030602296193
NASA,2,4,1,8,B0006,0.01182027758014473,0.005075702133278052,0.062280228775668356,0.06846765219486473,6,0.30565335200383115
NASA,2,4,1,8,B0007,0.004056836724177831,0.0008975689968792721,0.014975001210932615,0.029582831839247526,48,0.26704708968891816
NASA,2,4,1,8,B0018,0.002930541872046888,0.003476285065213839,0.019969827966821087,0.05862086450197225,36,0.30212375095912386
NASA,2,4,2,1,B0005,0.0013773468196053398,0.002261748657474527,0.014993868805724593,0.047320894287855166,59,0.46396870854534683
NASA,2,4,2,1,B0006,0.003166965187781236,0.004638451927651961,0.04352168500175502,0.06670111168986041,15,0.4634659903390067
NASA,2,4,2,1,B0007,0.004462041555800372,0.0011437201450462454,0.016859467945108383,0.03339604738150523,63,0.3977953037583684
NASA,2,4,2,1,B0018,0.0037390140641946346,0.0034883650563036404,0.023294204934069432,0.05860122096593176,17,0.49014259673453664
NASA,2,4,2,2,B0005,0.0033950039862909102,0.0024880711862351745,0.025459767669495658,0.04922652958596077,24,0.47973250259052624
NASA,2,4,2,2,B0006,0.006289287893609567,0.004791682741294305,0.05344999098582916,0.06712669034453954,7,0.47050993530838575
NASA,2,4,2,2,B0007,0.002177203242253098,0.000952378151123412,0.015557995544391919,0.030465932155637022,86,0.41686293539011254
NASA,2,4,2,2,B0018,0.00393320681178011,0.0052660857715333504,0.024077966837388803,0.07216724258594359,10,0.4912967284520467
NASA,2,4,2,4,B0005,0.0015129202987406063,0.002072304854664253,0.015320534233722578,0.045264035975854294,59,0.47760868977896775
NASA,2,4,2,4,B0006,0.0036486274435777555,0.00486640779611965,0.04502193413656888,0.06829136405731198,15,0.4676964487348284
NASA,2,4,2,4,B0007,0.004726504156779911,0.0009667188569437712,0.01488974492490643,0.030733506287660715,63,0.4100963897015675
NASA,2,4,2,4,B0018,0.005240406249261771,0.00303943594917655,0.033995385779582804,0.054072796809397326,11,0.5120301785007599
NASA,2,4,2,8,B0005,0.0025076945867939767,0.0022248841560212895,0.024242063770603107,0.04654155561610119,30,0.48120874881744385
NASA,2,4,2,8,B0006,0.0035066199912266297,0.003878634267797073,0.031290190992024895,0.06148761445563162,25,0.46706380314297147
NASA,2,4,2,8,B0007,0.006403207468489806,0.001532359443081077,0.023562731987783643,0.038429666126615435,22,0.42390155224573045
NASA,2,4,2,8,B0018,0.005800280802456352,0.003926167342190941,0.030586389290862714,0.061908114109436044,13,0.5142864386240641
NASA,2,4,3,1,B0005,0.0036504796960137105,0.002365882017329568,0.025719437804702986,0.047955532297762254,28,0.6740554471810659
NASA,2,4,3,1,B0006,0.004591133233837106,0.004649160119394462,0.028206487237390086,0.06759881273026386,20,0.6692033588886261
NASA,2,4,3,1,B0007,0.0025185609443320166,0.0009798658706131392,0.01426617260619245,0.030976015069531626,64,0.5712042167073205
NASA,2,4,3,1,B0018,0.004652956937206909,0.0024773600744083524,0.024121530251536766,0.04918511188253985,25,0.6942250145806207
NASA,2,4,3,2,B0005,0.002841555608690462,0.00217545998384594,0.011775924157650016,0.046492932540837154,47,0.7208867215398532
NASA,2,4,3,2,B0006,0.00332950856748291,0.0025246565540631614,0.028875933456769302,0.049409256451358595,24,0.6864505789496682
NASA,2,4,3,2,B0007,0.0029599854800229273,0.000790557409345638,0.01447499481620808,0.027741753160192936,51,0.6136772498278551
NASA,2,4,3,2,B0018,0.00836664519738406,0.0034818503772839904,0.048587594465254354,0.056971702872302715,8,0.7109237909317017
NASA,2,4,3,4,B0005,0.0035928730239075694,0.0025466079969191924,0.03298427805532398,0.04937420084072111,28,0.6867761661609014
NASA,2,4,3,4,B0006,0.0051947126419029455,0.00450514458740751,0.05193716196987773,0.0650799320732537,9,0.655865661029158
NASA,2,4,3,4,B0007,0.00498672579932544,0.001413390610832721,0.03088653972970091,0.036304170768188336,25,0.5781273259056939
NASA,2,4,3,4,B0018,0.0031358981990100196,0.003860809995482365,0.026990960344156777,0.061546395826947986,24,0.7025613459673795
NASA,2,4,3,8,B0005,0.0032606838186356154,0.0022977486514719203,0.01077932899285127,0.04781348430993206,50,0.6604542425700597
NASA,2,4,3,8,B0006,0.00257624284660613,0.002982417975241939,0.028375501782637147,0.05386929575672082,21,0.6504904642337705
NASA,2,4,3,8,B0007,0.004907806585025456,0.0012298000016016885,0.016959133345450104,0.03465600646853983,43,0.5737898917425246
NASA,2,4,3,8,B0018,0.001271063054446131,0.008347803513364246,0.028735884596273235,0.09091330224385058,62,0.7058011177109509
NASA,2,4,4,1,B0005,0.06219190494580702,0.04789800918661058,0.07056107391632371,0.2177156943266712,30,0.8407261037826538
NASA,2,4,4,1,B0006,0.002864785979247906,0.003826707291106383,0.025699306880847213,0.06132423543947038,55,0.8134748140970866
NASA,2,4,4,1,B0007,0.0041351278260764145,0.0012828414590330794,0.01430865973734786,0.0355298141196804,40,0.71385338306427
NASA,2,4,4,1,B0018,0.0027267542221428207,0.0039010787149891257,0.021739886254131098,0.06207911516000489,42,0.8873572618730606
NASA,2,4,4,2,B0005,0.0034010624724694276,0.002035597171925474,0.016928206638246738,0.04479889274339422,78,0.8622844438163602
NASA,2,4,4,2,B0006,0.0026267769809981637,0.0026929788291454315,0.022562481706326812,0.051401091746679416,55,0.8549017175038656
NASA,2,4,4,2,B0007,0.003650977237460514,0.0009693188680103048,0.01293572997002031,0.030863985159791715,46,0.763758821920915
NASA,2,4,4,2,B0018,0.06803856821109851,0.06817878099779288,0.10633841303066675,0.25893627514090245,3,0.9343955516815186
NASA,2,4,4,4,B0005,0.0019168096213516865,0.0021712786983698606,0.015497854248642362,0.046338541491844465,62,0.91108380585182
NASA,2,4,4,4,B0006,0.0031640230339359155,0.0029868449394901595,0.034073259067047425,0.05357934480495613,26,0.8940907146619714
NASA,2,4,4,4,B0007,0.004020902897334761,0.0011452512015239335,0.017812554770833017,0.03336948440300433,39,0.7670405598010047
NASA,2,4,4,4,B0018,0.005593080590188038,0.0022438152615601816,0.025018230891637974,0.04670357651522564,40,0.9363391121228536
NASA,2,4,4,8,B0005,0.0022319236304610968,0.0018013926382991485,0.012998265719492587,0.04224330925887578,78,0.8618075823297306
NASA,2,4,4,8,B0006,0.003802881216291677,0.003783541809146603,0.033998077001295514,0.060563642092672725,31,0.8615473719204173
NASA,2,4,4,8,B0007,0.0026894099751694333,0.0010466633597388864,0.013408631342371028,0.03207310734156138,50,0.7530022927692959
NASA,2,4,4,8,B0018,0.009676656181303164,0.0031320161263768873,0.046667704414125044,0.053983595951033,5,0.9416040515899659
NASA,3,1,1,1,B0005,0.00308735469694842,0.0025954900520446245,0.025349817041645642,0.0503113180995344,28,0.17359861234823862
NASA,3,1,1,1,B0006,0.03094916409728202,0.0073961418432494,0.19358014217806963,0.06040541726373973,4,0.17208277185757956
NASA,3,1,1,1,B0007,0.00458873438441919,0.0016975872160401196,0.029486777033524755,0.04013278226476965,26,0.15247909400774085
NASA,3,1,1,1,B0018,0.0036981943800734975,0.004036653166015943,0.020499934777157825,0.06320307208814634,50,0.18524182523999896
NASA,3,1,1,2,B0005,0.0031758651603013277,0.002604324254207313,0.025792779859435847,0.05037655664898747,28,0.18288309375445047
NASA,3,1,1,2,B0006,0.004770175733772869,0.004470673001681765,0.05215379027303795,0.06479715457472209,8,0.17209621838160924
NASA,3,1,1,2,B0007,0.006291273179360562,0.0014185051259119064,0.027865176479114746,0.03661773189372364,23,0.15721733071083246
NASA,3,1,1,2,B0018,0.006081477098632604,0.003239915822632611,0.031724737866242116,0.05602918816362429,10,0.18692854245503743
NASA,3,1,1,4,B0005,0.0033146252813325686,0.00262138681137003,0.025880735021766108,0.05054112725580895,28,0.17773478229840597
NASA,3,1,1,4,B0006,0.032364385202527046,0.007731699384748936,0.18846415197199734,0.06465157148787985,4,0.17815855145454407
NASA,3,1,1,4,B0007,0.0046584309440934,0.0016931639082031324,0.029474334146457535,0.040078551057371355,26,0.1556246747141299
NASA,3,1,1,4,B0018,0.004933936288580298,0.004153178849567969,0.03905687533802057,0.06325057222131991,18,0.18530707610280892
NASA,3,1,1,8,B0005,0.004022462124174292,0.0025200710551871452,0.0172753037576664,0.04990217861803283,60,0.17926040291786194
NASA,3,1,1,8,B0006,0.014295210130512714,0.004400224424898624,0.08499607231158801,0.06064479546788842,8,0.19977004187447683
NASA,3,1,1,8,B0007,0.004195555294346478,0.0008693816867889837,0.015410038587791225,0.029079799507223735,93,0.18261743435817482
NASA,3,1,1,8,B0018,0.005273261398542672,0.003382674573610226,0.03403267665028928,0.05715638434534394,11,0.33594654452416206
NASA,3,1,2,1,B0005,0.0031448643950914793,0.0023098723104340024,0.011701694424269335,0.04791846573484775,46,0.2979364250645493
NASA,3,1,2,1,B0006,0.0045345062601634045,0.004400221553320686,0.034931472874875746,0.06540795577395273,15,0.2859802382332938
NASA,3,1,2,1,B0007,0.002381534677826696,0.000993316253880039,0.01635417367760614,0.03108971456508539,73,0.2525863365460468
NASA,3,1,2,1,B0018,0.0024997410946525633,0.004024890794729193,0.02874438929112735,0.062787473159022,13,0.3119505968960849
NASA,3,1,2,2,B0005,0.0034046229398386045,0.002551073208451271,0.01545021117412571,0.050271286648170974,36,0.2949563137122563
NASA,3,1,2,2,B0006,0.0030747396892613983,0.004486666681865851,0.0328132690209954,0.06617397938534436,25,0.2937315305074056
NASA,3,1,2,2,B0007,0.0033685084587583938,0.0011810085212346166,0.023351727810952867,0.033563048554211834,44,0.2590005695819855
NASA,3,1,2,2,B0018,0.008050704491324723,0.0035860017330075302,0.0368374258526388,0.058739272514304684,13,0.3229746168309992
NASA,3,1,2,4,B0005,0.0030300278872759504,0.0022821022357675247,0.011943660920558262,0.04762181406842979,46,0.3018000992861661
NASA,3,1,2,4,B0006,0.0035932987547394905,0.005893981472278635,0.02928985157199249,0.07621149567116639,23,0.2966113922207855
NASA,3,1,2,4,B0007,0.004260316491127014,0.0012820714735426008,0.01915920124617101,0.035289714797940415,33,0.2583960991985393
NASA,3,1,2,4,B0018,0.0038586778100579977,0.003952889159942667,0.0316809749736079,0.062068678385456336,16,0.3234379092852275
NASA,3,1,2,8,B0005,0.0029443366114388814,0.002393072616541758,0.011613713243504267,0.048780987383189894,46,0.29829545454545453
NASA,3,1,2,8,B0006,0.0025280191224407067,0.006136690964922309,0.02615258831901473,0.0778992630152176,29,0.2914330667378951
NASA,3,1,2,8,B0007,0.0025788169587031007,0.0008689026522915811,0.016172975538563034,0.029030090361080854,78,0.2537345351005087
NASA,3,1,2,8,B0018,0.003915856844590356,0.002737788250669837,0.022872636123932436,0.05182154498289741,23,0.3273495463437812
NASA,3,1,3,1,B0005,0.0018083150339820845,0.0021340946714190068,0.010611405812812252,0.046074227378428464,38,0.4080329886798201
NASA,3,1,3,1,B0006,0.0036971133879639888,0.0028311731293797493,0.026419812612358633,0.05254876289193486,42,0.39518690493799025
NASA,3,1,3,1,B0007,0.004622516946660148,0.0010702878287702333,0.015453548331098427,0.03234820834592124,85,0.3410962422688802
NASA,3,1,3,1,B0018,0.003273752168752253,0.004298041264216105,0.0238460996796338,0.06512432342664151,36,0.43118535195078167
NASA,3,1,3,2,B0005,0.002155229385772889,0.0019089286506641656,0.010240927906312883,0.04357110186823437,34,0.41396963596343994
NASA,3,1,3,2,B0006,0.00552653470499949,0.0022162041859701276,0.026021801864829157,0.04635181536006234,46,0.3842447851643418
NASA,3,1,3,2,B0007,0.004683015014355381,0.001084898591216188,0.01426510418740976,0.03262743111792348,83,0.32708434456760443
NASA,3,1,3,2,B0018,0.005512126857259621,0.0029228670755401254,0.04404448251455909,0.052238640038130016,11,0.39694929892016995
NASA,3,1,3,4,B0005,0.0019857864879833705,0.0017861563537735492,0.016038156783439547,0.04195752799659728,38,0.37813922454570903
NASA,3,1,3,4,B0006,0.003980556270107627,0.00273941271007061,0.039130727470854096,0.05085559363964793,26,0.40175647320954694
NASA,3,1,3,4,B0007,0.0030669010658231047,0.000963406910886988,0.016519975607108387,0.030596011638741056,34,0.36728483659249767
NASA,3,1,3,4,B0018,0.005983761278912425,0.0033425833098590374,0.05320064281913536,0.05531322084613156,7,0.42986052124588575
NASA,3,1,3,8,B0005,0.0019828104943206363,0.0017333564610453323,0.013851517452481,0.04140253651682663,38,0.40972929165281097
NASA,3,1,3,8,B0006,0.002516798463396051,0.0087103764526546,0.040014584888254955,0.09246761376350089,44,0.4036033935844898
NASA,3,1,3,8,B0007,0.003444172234998809,0.0008832111390802311,0.016788973234464037,0.02924079623111672,43,0.3450644773150247
NASA,3,1,3,8,B0018,0.010174221223375449,0.0036223100420708456,0.032440870665967986,0.05930488273780853,14,0.45094940942876477
NASA,3,1,4,1,B0005,0.0018770767650990324,0.0017148296574305277,0.010408821607782339,0.04127947815013621,64,0.5208821523757208
NASA,3,1,4,1,B0006,0.003950466285459697,0.003790331849207481,0.03301250562654257,0.060674123459907706,22,0.48211887336912607
NASA,3,1,4,1,B0007,0.004407181326920788,0.0013606729815364815,0.03968476336723445,0.034686955710176985,16,0.4174790448612637
NASA,3,1,4,1,B0018,0.00663019062873597,0.0026497781897584596,0.03045304373220522,0.05056717726039972,21,0.5272364093036186
NASA,3,1,4,2,B0005,0.0038023221687498417,0.0024681109352968633,0.019950666025439885,0.04927786504904059,18,0.511052037540235
NASA,3,1,4,2,B0006,0.005167528267272494,0.004078359769967695,0.0439420504595553,0.06233192888933086,12,0.4993164539337158
NASA,3,1,4,2,B0007,0.003664027744283279,0.0011254652839852498,0.017024599045523826,0.033113163281376624,44,0.44653794169425964
NASA,3,1,4,2,B0018,0.006332149418691794,0.0038708357218032083,0.04118758910435535,0.06083743973141511,18,0.5410193706813612
NASA,3,1,4,4,B0005,0.0018854887669228694,0.0017090642468247097,0.011569811295955213,0.04117861331643711,55,0.5019481213887532
NASA,3,1,4,4,B0006,0.004218901433473961,0.004158413037657738,0.03815053465425472,0.06334719190144876,20,0.49970797300338743
NASA,3,1,4,4,B0007,0.004961058212858107,0.001343832176644355,0.014263197354750198,0.03637977875545737,32,0.43363628020653355
NASA,3,1,4,4,B0018,0.0049132899633453535,0.0030235499143600464,0.026397947997517174,0.05434946890131396,16,0.5445608165529039
NASA,3,1,4,8,B0005,0.0039042487782849507,0.0021502904128283262,0.015400538197569596,0.04611477837546739,18,0.5055945045069644
NASA,3,1,4,8,B0006,0.0024724660271948033,0.0030297800743331513,0.03264728819730177,0.054066583614654676,40,0.4969920635223389
NASA,3,1,4,8,B0007,0.0032600439929713807,0.0013670394895598293,0.02780402221417012,0.03591285477932744,38,0.4377290092665574
NASA,3,1,4,8,B0018,0.0026513295985447862,0.004081485404943426,0.021027385164996706,0.06353951902290797,34,0.5456797767568518
NASA,3,2,1,1,B0005,0.0036740696100010114,0.0024109140431392007,0.016994050531158926,0.04880608847427969,42,0.20569921693494242
NASA,3,2,1,1,B0006,0.004895572571761229,0.004442280934502681,0.053596297837292764,0.06445948131121486,11,0.20933797282557334
NASA,3,2,1,1,B0007,0.0037857487978827623,0.0010436300333822146,0.011927124336155842,0.032084332847884214,58,0.1763708010697976
NASA,3,2,1,1,B0018,0.003533866683331629,0.003306203793423871,0.03020571625063526,0.05670066335764842,6,0.22887171231783354
NASA,3,2,1,2,B0005,0.0037384464151479983,0.0024372197985940147,0.017051519802634436,0.04907284773059072,42,0.21677263705961167
NASA,3,2,1,2,B0006,0.004880240779708733,0.004525790146241586,0.053394620187340994,0.06512059262801977,11,0.2049541781025548
NASA,3,2,1,2,B0007,0.004748436984502607,0.0013803016481688246,0.029311452755421026,0.03597756973369331,27,0.18387508392333984
NASA,3,2,1,2,B0018,0.0027082602803905806,0.003169903337645034,0.026037045282346002,0.055696592773579634,28,0.23853699862957
NASA,3,2,1,4,B0005,0.003821780767545781,0.0024598415329819545,0.017063520479744767,0.04930238499352999,42,0.22067623753701487
NASA,3,2,1,4,B0006,0.004789804171940143,0.004792375490069389,0.05455464040234631,0.06704293158234419,11,0.20488081439848868
NASA,3,2,1,4,B0007,0.0050442722212109305,0.001321770204231143,0.023628995111470288,0.03558001264007116,33,0.18148471274465885
NASA,3,2,1,4,B0018,0.0042532072790587945,0.00445797403032581,0.03395430757556872,0.06589904737293964,11,0.23920863674532983
NASA,3,2,1,8,B0005,0.0037379465700889177,0.0024657039721205365,0.016486760585209693,0.04938139961489985,42,0.22541343012163717
NASA,3,2,1,8,B0006,0.004775541220706972,0.004476846661418676,0.052423115815149066,0.06482305474159075,11,0.20990279413038684
NASA,3,2,1,8,B0007,0.004685123451054096,0.0013151202525477856,0.030640596492887567,0.034946181728669375,27,0.18475151569285292
NASA,3,2,1,8,B0018,0.003240858563610042,0.0031150701882628105,0.026852460533777617,0.0551630739753666,28,0.25331856807072956
NASA,3,2,2,1,B0005,0.0017799098171632397,0.0019900863444490824,0.016582647794091018,0.044301105028500064,52,0.34846696588728165
NASA,3,2,2,1,B0006,0.0046053638004443865,0.003666085423901677,0.03390053016209488,0.059591616536771586,23,0.3393155752226364
NASA,3,2,2,1,B0007,0.0028913223520956105,0.0011149893631227314,0.015343801051005012,0.03303704184390796,55,0.30048720359802245
NASA,3,2,2,1,B0018,0.002082430631465589,0.005542035835484664,0.03301046759791546,0.07370933962587535,24,0.36938813057812775
NASA,3,2,2,2,B0005,0.003233025178567252,0.002252479796879925,0.015847568337944408,0.047194970835033274,30,0.3523590040206909
NASA,3,2,2,2,B0006,0.003718213305215944,0.004183119861409068,0.034487234444807516,0.06375094435458308,18,0.3530317043003283
NASA,3,2,2,2,B0007,0.0025106027929319274,0.0008402616658713669,0.01411952275581811,0.028641326077379913,37,0.3106579027677837
NASA,3,2,2,2,B0018,0.007717461868499716,0.005434543631660442,0.03506760298838213,0.0728805182216967,17,0.37996585304672653
NASA,3,2,2,4,B0005,0.0027211370549842036,0.0020653727915487252,0.016768359964104296,0.045135961098839474,26,0.36047801764115045
NASA,3,2,2,4,B0006,0.014706607950343327,0.005109790479764342,0.08253200660544967,0.06654800742032181,6,0.3538546378795917
NASA,3,2,2,4,B0007,0.002680232230987814,0.0009300092482590116,0.016609410401476583,0.03004033956108153,53,0.312662029919559
NASA,3,2,2,4,B0018,0.029232735667998593,0.0045187654516970115,0.054978261167023736,0.06493461723980531,14,0.38235824949601116
NASA,3,2,2,8,B0005,0.002713281237943606,0.0018582372576929629,0.01973648525103647,0.04265307044236394,27,0.368303933042161
NASA,3,2,2,8,B0006,0.004025976893238046,0.005486314573014776,0.05535978325647425,0.07197113324490186,11,0.3536851636825069
NASA,3,2,2,8,B0007,0.0023658527578744623,0.0010948660783469677,0.013720269372386348,0.03280307207341136,47,0.3132512889691253
NASA,3,2,2,8,B0018,0.006981620894900213,0.004303305797899763,0.032477856686999776,0.06479062176550014,17,0.3881066232114225
NASA,3,2,3,1,B0005,0.06074901128357107,0.04751051985658705,0.07496147403368485,0.21667625131258458,16,0.48397624492645264
NASA,3,2,3,1,B0006,0.0031146600482646713,0.0034489691412697234,0.038829091226041945,0.057429951658788655,28,0.4809959828853607
NASA,3,2,3,1,B0007,0.0030260651191282603,0.0010765769751742483,0.018626143360793625,0.03227822252393259,40,0.41524359782536824
NASA,3,2,3,1,B0018,0.006318125825297709,0.0044670135248452425,0.02499971353129578,0.066366520384904,10,0.5197629928588867
NASA,3,2,3,2,B0005,0.004928191382945938,0.0026458711763552856,0.017532948092777487,0.051138349150500126,27,0.5044142946283868
NASA,3,2,3,2,B0006,0.002681159213269976,0.003615275025367737,0.02227611752884502,0.059713085071680216,53,0.4974832044888849
NASA,3,2,3,2,B0007,0.0032290072671862114,0.0009510882751783356,0.016487645498810304,0.030395790035592146,32,0.42489864276005673
NASA,3,2,3,2,B0018,0.006662812598127251,0.0030259290166820088,0.025477878127871705,0.05441522548472885,23,0.5262962052988451
NASA,3,2,3,4,B0005,0.001291085299189118,0.0021408870779850986,0.010287245641343491,0.04615522030436335,73,0.49911788202101187
NASA,3,2,3,4,B0006,0.002881451277062297,0.004313486473013957,0.0360931555282228,0.06467777774415176,24,0.487372560934587
NASA,3,2,3,4,B0007,0.004970651766699221,0.001373114378657192,0.02741141748778271,0.036027430894160106,27,0.42966068551895464
NASA,3,2,3,4,B0018,0.0063309109342905385,0.004146774377052982,0.029572772592896462,0.06371278823278789,19,0.5246023581578181
NASA,3,2,3,8,B0005,0.0024621253515678372,0.0020420651926542632,0.012942686835217338,0.0450034872490843,48,0.4930969862376942
NASA,3,2,3,8,B0006,0.006228501273488457,0.003083943466966351,0.03068274276497493,0.05467906671167927,34,0.4838546911875407
NASA,3,2,3,8,B0007,0.0027453760461260877,0.0011046261788578704,0.027438615571354966,0.032083304424785374,24,0.42938808419487695
NASA,3,2,3,8,B0018,0.004084326074613879,0.003304370135689775,0.033106999879967805,0.056522232633568883,17,0.5309043574977566
NASA,3,2,4,1,B0005,0.07035356760025024,0.07649613916873932,0.11336455385739863,0.2742462119998846,3,0.6202431139738663
NASA,3,2,4,1,B0006,0.003912042911079797,0.004351939385135968,0.030699165830009582,0.06525101868140595,24,0.6125220222906633
NASA,3,2,4,1,B0007,0.004599940393947893,0.001224127077148296,0.018977743020480792,0.03446899530042156,30,0.5385135221481323
NASA,3,2,4,1,B0018,0.0021367362642195076,0.0036475728265941143,0.021985103472425382,0.05999365322044494,33,0.6640816589571396
NASA,3,2,4,2,B0005,0.07037567415020683,0.07643677946180105,0.11335058572188782,0.27413854563830314,3,0.659841423449309
NASA,3,2,4,2,B0006,0.004315492040901022,0.005614678918694456,0.03273827036658785,0.07421252889660727,24,0.6393338983709161
NASA,3,2,4,2,B0007,0.00268525255119635,0.0010146859247470274,0.017007176655319776,0.03139683927554932,69,0.5610764669568351
NASA,3,2,4,2,B0018,0.002376049974069853,0.004009166033938527,0.02792796012065005,0.06269903423229573,28,0.6903435091177622
NASA,3,2,4,4,B0005,0.07027934660965746,0.07667068531736732,0.11330216364764384,0.2745668331330919,3,0.6469180687614109
NASA,3,2,4,4,B0006,0.0038530156228014016,0.003435383395602306,0.028677357568806884,0.057906340542504785,24,0.6293306242335927
NASA,3,2,4,4,B0007,0.004582038407938348,0.0011165814335981849,0.017170961338071843,0.03297115809736578,46,0.5559659798940023
NASA,3,2,4,4,B0018,0.002875993028283119,0.0027271116074795523,0.040181611298287234,0.0506522990728416,30,0.6909203910827637
NASA,3,2,4,8,B0005,0.07033313167366115,0.07658832939341664,0.11315375328427228,0.2744229423878165,3,0.6416618098383364
NASA,3,2,4,8,B0006,0.003410918511111628,0.0032016177040835223,0.0286614441984001,0.05585221509240503,24,0.6273711052807894
NASA,3,2,4,8,B0007,0.0023885407847248847,0.0013911750342231245,0.014686165568334925,0.0370081977880553,64,0.564336101214091
